Site,Hole,Core,Core Type,Section,Interval (cm),Ca,Cl,Rh,Fe,Al,K,P,S,Ba,Ti,Si,Cr,Ar,Mn,Br,Cu,Nb,Zr,Y,Ga,Sr,Zn,Mo,Bi,Rb,Pb,Ni,ln(Al/Fe),predicted_ln(Al/Fe),predicted_Al/Fe,ln(Ba/Fe),predicted_ln(Ba/Fe),predicted_Ba/Fe,ln(Br/Fe),predicted_ln(Br/Fe),predicted_Br/Fe,ln(Ca/Fe),predicted_ln(Ca/Fe),predicted_Ca/Fe,ln(Cl/Fe),predicted_ln(Cl/Fe),predicted_Cl/Fe,ln(Cu/Fe),predicted_ln(Cu/Fe),predicted_Cu/Fe,ln(Fe/Fe),predicted_ln(Fe/Fe),predicted_Fe/Fe,ln(K/Fe),predicted_ln(K/Fe),predicted_K/Fe,ln(Mn/Fe),predicted_ln(Mn/Fe),predicted_Mn/Fe,ln(Nb/Fe),predicted_ln(Nb/Fe),predicted_Nb/Fe,ln(Ni/Fe),predicted_ln(Ni/Fe),predicted_Ni/Fe,ln(Rb/Fe),predicted_ln(Rb/Fe),predicted_Rb/Fe,ln(Si/Fe),predicted_ln(Si/Fe),predicted_Si/Fe,ln(Sr/Fe),predicted_ln(Sr/Fe),predicted_Sr/Fe,ln(Ti/Fe),predicted_ln(Ti/Fe),predicted_Ti/Fe,ln(Y/Fe),predicted_ln(Y/Fe),predicted_Y/Fe,ln(Zn/Fe),predicted_ln(Zn/Fe),predicted_Zn/Fe,ln(Zr/Fe),predicted_ln(Zr/Fe),predicted_Zr/Fe
U1456,C,1,H,1,124,1404096,93269,97950,190113,1928,9065,-5784,-3159,-1851,6022,65022,-410,-50204,376,1569,63,57,4184,-360,66,81905,251,26,13,829,106,556,-4.591135436028372,0.13912982568101662,1.1492732955069551,-4.631892598625366,-5.154153722245199,0.005775365570970702,-4.797180158465831,-5.78736863743162,0.0030660394323889137,1.9995303260998694,2.197935313043355,9.006398895056458,-0.7121308410964898,-0.6486347041489464,0.5227590104708094,-8.012239184807331,-7.013650156102994,0.0008995192031543662,0.0,0.0,1.0,-3.043197788009912,-0.9688737894132359,0.37951020592948775,-6.225784767808968,-4.065657507833419,0.017151708182819584,-8.112322643364314,-7.613296747966506,0.0004938411022087153,-5.834605616948281,-6.4597591184092895,0.0015651726862754753,-5.435153756063569,-6.115968164459263,0.0022073376686857858,-1.0728929580478133,1.1414293843218448,3.131240914599895,-0.8420585931601317,-2.1426363749038524,0.11734506926562101,-3.452199202157184,-2.8056846336051047,0.06046536038092658,-6.269269879748708,-6.217873933294993,0.0019934789843305063,-6.6299209720670795,-5.6168320418017785,0.0036361420280794504,-3.8163509054541045,-5.866429257583194,0.002832971105107103
U1456,C,1,H,1,126,1206617,94401,76833,221520,3457,18975,-4926,-2738,-2018,9459,80233,167,-37134,632,1419,63,143,3689,-202,85,49421,253,72,39,1149,93,544,-4.160111717923219,0.19383554776738265,1.2138966385283243,-4.698405956931289,-5.131579627194818,0.005907221891538818,-5.050560480684801,-5.971978815586809,0.002549192043799448,1.695062976220901,1.9612467459907423,7.108183642516039,-0.8529612125470202,-0.7555030725632657,0.46977422475146524,-8.165133431453311,-7.059116578771566,0.0008595370919811813,0.0,0.0,1.0,-2.457390555581013,-0.9533114224297562,0.38546247862426664,-5.859378763697986,-4.017605181702512,0.01799601055107047,-7.345423527584936,-7.64209666664017,0.0004798213712086441,-6.009318910988901,-6.528589293914646,0.001461065530678325,-5.261620879996088,-6.080927783648182,0.002286054704546151,-1.0155779772996514,1.1536612755842368,3.169777117829072,-1.5001374437841772,-2.700632315442534,0.06716303108853848,-3.153546209631673,-2.7566770335912096,0.06350243460443032,-7.000000460443639,-6.319036746677418,0.0018016781431066703,-6.7748786691173235,-5.583509849648225,0.003759347591071997,-4.095157460248168,-5.909130299729295,0.002714546703074235
U1456,C,1,H,1,128,1009196,115494,36622,266675,4556,34479,-4176,-1727,-3125,13049,89974,819,-2281,449,1441,112,318,3471,186,73,24831,324,289,48,1227,125,731,-4.069585642926611,0.2053251574856252,1.2279242688253877,-4.446596405323182,-5.217041749351547,0.005423349045120207,-5.2206933714941615,-6.095935810381498,0.0022520017077444832,1.3308785647120276,1.6781349885651928,5.355558473503255,-0.8368121079509931,-0.7432484115710817,0.47556656772902495,-7.775287096198589,-6.943187309728982,0.0009651883351308459,0.0,0.0,1.0,-2.0456802454568153,-0.9423740584261243,0.3897015620030932,-6.38676307975143,-4.08676901326366,0.016793405267094646,-6.731734584713506,-7.665142972577898,0.00046888971211433506,-5.899372507743905,-6.485274729484441,0.0015257415428754535,-5.381458522782772,-6.105125830346346,0.00223140057449375,-1.0865099488066037,1.1385233107594304,3.122154507438997,-2.3739378159401783,-3.441542101620704,0.03201527643121063,-3.0173191860314366,-2.734322797568902,0.06493796836690072,-7.2680392937804825,-6.356144215821943,0.0017360476485105533,-6.713042451701354,-5.597724467848662,0.0037062879053823272,-4.341587951631897,-5.946872736618676,0.0026140024236011032
U1456,C,1,H,1,130,1099760,112721,66525,210516,3268,18955,-4488,-1872,-1929,10888,69203,48,-30021,511,1672,111,203,3386,209,18,38019,326,224,22,976,97,581,-4.165383482737291,0.19316645303150326,1.2130846983403276,-4.692559925811456,-5.1335637228039985,0.005895513018124658,-4.835541145072538,-5.815318039775315,0.002981531930920302,1.6532855934281165,1.928769605593378,6.8810386394903436,-0.6246459206438758,-0.5822472437358954,0.5586415511825686,-7.547786737404851,-6.8755351403565275,0.001032744827309913,0.0,0.0,1.0,-2.4074939107667497,-0.9519858841727014,0.38597376267476413,-6.020947348513481,-4.03879409848596,0.01761870603450609,-6.944110959675398,-7.6571674485470815,0.0004726443058050724,-5.8925661818652735,-6.482593304425487,0.0015298381944595244,-5.373854352304092,-6.103590368966557,0.0022348294356670075,-1.112517445449965,1.132972914217444,3.1048733149578327,-1.711475624967011,-2.879829454309742,0.05614433719241831,-2.961900394385883,-2.725228825493646,0.06553120579173574,-6.914982686752374,-6.307266831196476,0.0018230090276808455,-6.4704195573504775,-5.653497475222041,0.0035052358358075805,-4.129912376024104,-5.914453241739853,0.0027001357168372243
U1456,C,1,H,1,132,1020873,135600,47850,227575,2704,23158,-4715,-1046,-2144,10122,67799,347,-13618,167,1586,112,88,2978,115,59,28092,292,456,44,1006,83,593,-4.432747696210635,0.15923246809347646,1.172610509527948,-4.664806611182797,-5.14298297298693,0.005840242418496875,-4.966264731178696,-5.910561838933829,0.0027106635031858414,1.5009335681814582,1.8103333182294632,6.112484495226204,-0.5177704788850572,-0.5011453907287362,0.6058363428262739,-7.616736262078395,-6.8960387780039465,0.0010117854080293235,0.0,0.0,1.0,-2.2851395612012713,-0.9487354577789063,0.3872303831500767,-7.2172413209567345,-4.195682106507982,0.01506046611575539,-7.857898318895283,-7.622851329139628,0.0004891451270734312,-5.950040734375764,-6.505236020643002,0.0014955877274832625,-5.421497782713805,-6.11321070133547,0.0022134327204872063,-1.210932408816311,1.1119696596620798,3.040340937618345,-2.0919950160945784,-3.202478138953057,0.04066131463341437,-3.1127685815994663,-2.749985609985444,0.06392878113617975,-7.59030300501024,-6.40075861207187,0.0016602972737542127,-6.658481331105207,-5.610266721082637,0.0036600930035612105,-4.336227920129535,-5.946051812837828,0.002616149201403745
U1456,C,1,H,1,134,1021803,115587,66879,223566,3220,20004,-3986,-1571,-2383,10675,70413,933,-27249,351,1761,48,327,3246,30,61,28930,303,207,33,1119,79,552,-4.240325312917672,0.18365480259956268,1.2016009619674952,-4.5413464743573835,-5.1848843433975365,0.005600584322406523,-4.843824842959919,-5.8213534529809685,0.0029635913476069964,1.5196173204137013,1.8248578002298277,6.20191304578841,-0.6596831793068505,-0.6088350786500273,0.5439841989205193,-8.446260940548235,-7.14271594521384,0.0007906019463709296,0.0,0.0,1.0,-2.413774418917331,-0.9521527301371611,0.3859093698820627,-6.45667572799026,-4.095937709562725,0.016640135350748927,-6.527501780558873,-7.672812675188221,0.000465307223338579,-6.00391390517903,-6.526459933922072,0.0014641799798808571,-5.2972712431442,-6.088126432855594,0.0022696572890902535,-1.155328767266474,1.123836325032153,3.076634562388229,-2.044827553485945,-3.162484067367001,0.042320483469196285,-3.0418021133593003,-2.738340334776572,0.06467760103073368,-8.91626456979397,-6.584325587198213,0.0013818589968115828,-6.603729145946756,-5.62285289533763,0.003614315123726588,-4.232283203381589,-5.930132001576586,0.0026581310881227506
U1456,C,1,H,1,136,1432941,105543,105058,187100,791,-272,-5954,-2665,-1360,4518,46191,-358,-60322,440,1954,72,17,4456,-568,76,104643,223,-196,9,654,81,628,-5.466100544494527,0.028078864797840386,1.0284767918373947,-4.924158533532084,-5.054961031293899,0.006377615284905473,-4.561764679659453,-5.6158474510098255,0.003639723903089746,2.0358410213348566,2.2261627286505448,9.264248350972462,-0.5725247804648971,-0.5426953974015407,0.5811796292298541,-7.862732393246126,-6.969191066725464,0.0009404133298628237,0.0,0.0,1.0,-6.533596445966183,-1.0615986002841113,0.34590240842530545,-6.0526237853498746,-4.042948305721785,0.017545666094974485,-9.306185168205966,-7.568462762745344,0.0005164857998847012,-5.6968583457939825,-6.405492103978607,0.0016524568409979727,-5.656291160804982,-6.160621022461224,0.0021109419222380657,-1.3988582593641525,1.0718634162456508,2.920817130210316,-0.5810886762573535,-1.9213556665261589,0.146408346637894,-3.7235738152342326,-2.850215975411329,0.05783182927283247,-5.797277093541029,-6.152530947233607,0.0021280888677082705,-6.732226740802062,-5.5933144738935185,0.0037226687057084233,-3.737391730655061,-5.854336145018443,0.002867438532763372
U1456,C,1,H,1,138,1361219,123449,73805,161098,951,7563,-6641,-2186,-1642,6025,47024,-415,-22794,250,1836,36,201,3666,-664,55,82630,195,59,38,630,98,603,-5.132254091893327,0.07045080510731738,1.0729917824167126,-4.5860978644263435,-5.169696084094692,0.005686296712652421,-4.4744235832582815,-5.552211667355893,0.0038788689818829787,2.1341230253448678,2.302565754148799,9.999806613417475,-0.26618476014372494,-0.31023092390384077,0.7332776053442336,-8.406249215982607,-7.130817590496728,0.0008000649944797282,0.0,0.0,1.0,-3.058744938582688,-0.9692868100271292,0.3793534927563692,-6.468307236576471,-4.097463124096625,0.016614771596476757,-6.686463246379641,-7.6668430799785146,0.00046809322649209135,-5.587850957711532,-6.362547474640033,0.0017249668007258767,-5.544048335053139,-6.137956548461917,0.0021593316024970566,-1.2313547657800186,1.1076112171320291,3.0271186216530426,-0.6676400647434871,-1.9947440201823374,0.13604847537381537,-3.2860953960798613,-2.7784277532364015,0.06213612393835321,-5.491486004962283,-6.110197031498917,0.002220113337442856,-6.716768595874971,-5.596867919388858,0.0037094638805734255,-3.782911726039067,-5.861307829177083,0.0028475171803458484
U1456,C,1,H,1,140,1025764,123220,72459,205675,2371,14419,-5052,-1167,-1939,9503,57057,254,-34889,600,1746,74,270,2848,-305,64,35479,290,199,21,1108,129,555,-4.462985445971726,0.15539467943948004,1.1681189026508105,-4.664124876794479,-5.143214348116272,0.005838891287966934,-4.768969795637584,-5.766814870422655,0.003129710187961149,1.6068957267240023,1.8927067861143,6.637310167202852,-0.5123258774685694,-0.49701378428579834,0.6083445981575764,-7.929987438832962,-6.989190814239348,0.0009217921310312134,0.0,0.0,1.0,-2.657750471730484,-0.9586341196777383,0.3834162291643177,-5.837122876820985,-4.014686432766776,0.01804861311721202,-6.635630573038756,-7.668752036225902,0.0004672005093530963,-5.9150844182906965,-6.491464605111242,0.0015163265613296977,-5.223740664729902,-6.0732788747024395,0.0023036075733953443,-1.2822464848873603,1.0967501478940855,2.994418775803273,-1.7573562809037142,-2.918732421237877,0.054002095844390065,-3.0746897148258157,-2.7437370408482504,0.06432949518587791,-6.513740755429719,-6.25171863916516,0.0019271392315211133,-6.564171609056611,-5.631946195467238,0.0035815980500710468,-4.279680259505264,-5.937391169829044,0.0026389051339617497
U1456,C,1,H,1,142,1285756,107194,82997,172709,1581,8693,-5401,-1575,-1443,6603,56236,-371,-40633,225,1788,36,220,3406,-476,45,61613,259,352,43,825,105,615,-4.693550539059041,0.12613125523465563,1.134431058526287,-4.784883817494642,-5.102229741790869,0.006083167539397134,-4.5705104205350535,-5.62221950376832,0.0036166051256121706,2.007494053894802,2.204126201231954,9.062329454880889,-0.47696782036531543,-0.4701825132041026,0.6248882075252589,-8.475844437812404,-7.151513240207821,0.00078367729160084,0.0,0.0,1.0,-2.989089993189449,-0.9674363790962421,0.3800561100650202,-6.6432629740640925,-4.120407699408993,0.016237892912900967,-6.6657358299161515,-7.6676214716811275,0.0004677290083791089,-5.637741108461995,-6.382202234462401,0.0016913940059490758,-5.343979989933832,-6.0975580305551595,0.0022483514267233216,-1.122050976068715,1.130938313344286,3.098562559111852,-1.030735210051452,-2.3026183986386872,0.09999666949099853,-3.264084006073942,-2.7748157840810355,0.06236096351381422,-5.893945522037093,-6.165913786887887,0.0020997987191130386,-6.502535314568975,-5.6461148563272285,0.0035312094146669566,-3.9260695150458793,-5.883233378188789,0.002785763270922072
U1456,C,1,H,1,144,1098070,143441,76316,168161,847,5982,-5778,-713,-1991,6371,37461,143,-34889,665,1837,77,76,3173,-519,62,57218,232,380,18,936,77,645,-5.290976438158454,0.050305694295671444,1.0515925130785138,-4.436284828746312,-5.220541414917897,0.0054044023101684135,-4.516788047595383,-5.583077960524321,0.0037609715630722356,1.8763875184858816,2.102205854076485,8.184203173817805,-0.15899805299974376,-0.22889286883661766,0.7954137425403496,-7.688871710956825,-6.917489819361232,0.000990312686889616,0.0,0.0,1.0,-3.336166893620615,-0.9766567126752648,0.37656797156359395,-5.532890092154654,-3.9747878153192513,0.018783286597550672,-7.701943792524177,-7.628708002571456,0.0004862887364416145,-5.5634268160147355,-6.352925322137045,0.0017416448048157619,-5.191061656332916,-6.066680212104849,0.0023188585652656234,-1.5016214620272534,1.0499321810896394,2.8574573218497443,-1.0780533196309725,-2.342740206282709,0.0960640419500466,-3.2731654106940202,-2.7763060013442935,0.0622681013390258,-5.78077324964462,-6.150246144428998,0.0021329566900110584,-6.585939761144198,-5.626942235267464,0.0035995651399758463,-3.9702443412273127,-5.889999040911329,0.0027669793506921252
U1456,C,1,H,1,146,681775,50472,56462,73512,-55,-3939,-3699,-846,-660,3383,19421,520,-24050,147,747,47,32,1975,-666,41,46821,103,133,34,322,59,419,-7.19787075194825,-0.19171818048517442,0.8255394888498816,-4.7129641021602495,-5.126638710625183,0.0059364812064554,-4.589138752047903,-5.635791905797035,0.003567850712534696,2.2272510331884736,2.3749621366762845,10.750606124690218,-0.37602993113007543,-0.3935863399308925,0.674633067289838,-7.355056335470662,-6.818222572306054,0.001093663102812245,0.0,0.0,1.0,-2.926521774209815,-0.9657742118655193,0.38068835217750374,-6.214771350401985,-4.064213152885305,0.017176499236632822,-7.7394680343809945,-7.6272988275032745,0.0004869744854616782,-5.167333017258583,-6.196879923103868,0.0020357725043495633,-5.430652391636313,-6.1150592328073765,0.002209344899839028,-1.3310937033552694,1.086325406282549,2.9633648794435357,-0.45111683797005764,-1.8111503954102617,0.16346597808406998,-3.078685768400012,-2.744392775095352,0.06428732596019952,-4.703914266640332,-6.001165091555517,0.0024758658851605315,-6.570474948951085,-5.630497213402492,0.0035867914830957264,-3.6168802598454985,-5.835879027330056,0.002920854620325891
U1456,C,1,H,2,4,1212921,162330,84496,126504,-382,-3601,-6665,-1387,-913,2842,19977,-199,-44432,619,1554,74,87,3684,-1128,54,107795,144,202,32,496,88,621,-5.802608598596577,-0.01463088715840688,0.9854756241865728,-4.931293326608184,-5.052539540315742,0.006393077335833142,-4.3994416762755595,-5.4975806562131515,0.004096670713598324,2.260512850819771,2.400819398401874,11.03221245531847,0.2493573721017381,0.08098544479873801,1.0843551134449818,-7.443964113998983,-6.8446612299126555,0.001065127008724858,0.0,0.0,1.0,-3.5590623435542774,-0.9825780816833479,0.3743447623643222,-5.319923934518556,-3.9468583623442504,0.019315288191986867,-7.2821210885485685,-7.644473909042176,0.0004786820742287034,-5.3166981252696734,-6.255723908933531,0.001919435956163726,-5.541453280478225,-6.137432545733494,0.0021604633946535256,-1.8456923164244203,0.9765022117760855,2.6551528184510467,-0.16004265301104498,-1.5643437802930675,0.20922526587704976,-3.7957658985461067,-2.8620623684884583,0.05715077268767435,-4.7198277751451485,-6.003368167947368,0.0024704173674336516,-6.7782159076271515,-5.582742700989343,0.003762232676037798,-3.536274809827955,-5.823533776979156,0.0029571367973333946
U1456,C,1,H,2,6,1402505,160825,87780,101490,-411,-5887,-6446,-1369,-989,2297,17948,174,-42210,293,1704,74,22,4895,-1231,41,145829,145,46,41,261,100,580,-5.509122335946629,0.02261851988414787,1.0228762581561917,-4.631021218820152,-5.154449461492906,0.005773657821238268,-4.086981843053603,-5.269925781626654,0.005143992337607035,2.6260549309921584,2.684986588045778,14.658004786455173,0.4603565458363372,0.24110103067367084,1.2726496054603418,-7.223650457238694,-6.7791461823705745,0.0011372454841525092,0.0,0.0,1.0,-2.8472137414146026,-0.9636673401118545,0.3814912592277456,-5.847542941425797,-4.016052972444286,0.01802396581585654,-8.436673097084547,-7.6011161801490355,0.0004998931511148345,-5.1646874469023984,-6.195837672295605,0.0020378953959882522,-5.963195143120171,-6.222592175458075,0.001984095422102808,-1.73248158334699,1.0006631093051879,2.720084944198961,0.3624744309416401,-1.121292903591554,0.32585821889183386,-3.7883563477537656,-2.860846494847136,0.05722030306727856,-4.4121334242584105,-5.960770763349932,0.002577924236568317,-6.550981808022289,-5.634978204760133,0.003570755057833139,-3.031745995478253,-5.746261898700032,0.0031947006184134545
U1456,C,1,H,2,8,1090037,179807,62631,153068,64,5635,-5621,354,-1168,4570,27929,-25,-13008,822,1512,64,181,4113,-733,51,85291,236,182,58,673,96,674,-7.779754462723167,-0.2655711199665004,0.7667679084384473,-4.875589382694667,-5.071445007677669,0.0062733485513000505,-4.617448989343361,-5.656418440268853,0.0034950121033021065,1.963084652500499,2.1696029671844927,8.754807404784078,0.16100178632581139,0.013937284697267543,1.0140348614409285,-7.779754462723167,-6.94451577812513,0.0009639069642501035,0.0,0.0,1.0,-3.3018851196089622,-0.9757459940660014,0.37691107523468415,-5.226897151026659,-3.9346583621010556,0.01955237801990865,-6.740140514817013,-7.664827298588482,0.00046903775176525855,-5.425407435170532,-6.298551107176399,0.0018389673142420319,-5.4268922164381115,-6.114299964743323,0.002211023021855564,-1.70121669157979,1.0073355141709806,2.7382951375460873,-0.5848133281344664,-1.9245138604498475,0.1459466900713673,-3.5113690621945888,-2.815394138971415,0.05988111260823889,-5.341491844196187,-6.089431743039792,0.002266696615035538,-6.474805741057229,-5.652489199985394,0.0035087718606430073,-3.616729577852415,-5.835855949400119,0.0029209220283819906
U1456,C,1,H,2,10,597380,200144,42912,195677,488,9351,-4338,2005,-1576,8118,27184,114,-10830,1151,1655,91,127,2841,-28,41,20465,249,166,51,1221,95,567,-5.993905213797426,-0.03891033867733018,0.9618369448529734,-4.821575349232749,-5.08977693312061,0.006159393690667683,-4.77266433183941,-5.76950666977174,0.0031212969645490547,1.116088086146731,1.5111599398173574,4.531984576051286,0.022571766803949293,-0.09110958959192217,0.9129176591433263,-7.673361113133724,-6.912877406455335,0.000994890968252861,0.0,0.0,1.0,-3.0409820512151264,-0.9688149268604533,0.3795325455264922,-5.1358342109286905,-3.9227159101572244,0.019787281223046307,-7.340033533191982,-7.6422990810085984,0.0004797242582976883,-5.843861315922822,-6.463405500262144,0.0015594758617066477,-5.076795145539869,-6.043607108362911,0.002372983847436941,-1.9738367757388602,0.9491542292460118,2.583523666262497,-2.25774923072407,-3.343023878726835,0.03532996251080038,-3.18238152225173,-2.7614087774629494,0.06320266711943127,-8.85201610947537,-6.575430988870143,0.001394204902074141,-6.666767723185866,-5.608361884328259,0.0036670715276033057,-4.232309237796385,-5.930135988917,0.0026581204892703694
U1456,C,1,H,2,12,584375,169013,61916,162849,860,5527,-4517,1309,-1383,6971,31538,572,-20969,823,1839,127,158,2571,-221,54,22958,204,378,45,1044,98,584,-5.24364628081777,0.056312858924954634,1.0579286143755822,-4.768568338400565,-5.107767083239908,0.00604957605323633,-4.4836014454610025,-5.558898559066702,0.003853017932949491,1.2777195089597653,1.6368098982496808,5.13875020051264,0.037152243958382125,-0.0800452730801686,0.9230745550123002,-7.156391583606732,-6.759145296504388,0.0011602203946713275,0.0,0.0,1.0,-3.3831782182320604,-0.9779056004415516,0.3760979739789383,-5.287622469388253,-3.942622185754531,0.019397284716908856,-6.937983637038356,-7.657397552337793,0.00047253556107041615,-5.630677687237096,-6.379419523935147,0.0016961072205697464,-5.049763901622739,-6.03814886262805,0.0023859715892997203,-1.641630223099791,1.0200521755681087,2.7733394607513695,-1.9591569314398811,-3.089842530141188,0.045509120155137396,-3.1510647045789244,-2.7562698298795403,0.06352829829703972,-6.602415968547571,-6.263994892921718,0.0019036258049874083,-6.682458676221107,-5.6047549220023365,0.0036803223997818545,-4.148528462799434,-5.917304416837139,0.0026924481216698683
U1456,C,1,H,2,14,752901,177677,37537,212516,1320,19120,-4474,973,-1789,10080,44227,793,-4360,832,1651,115,308,3068,-9,39,23075,287,232,56,1101,104,660,-5.081385543049379,0.07690706396060609,1.0799417062237169,-4.7773604751210765,-5.104783103253333,0.0060676548270414046,-4.857636114709668,-5.831416197064415,0.0029339190291631113,1.2649164654051717,1.6268569951418317,5.087858398371665,-0.1790499844903854,-0.244109168984724,0.7834021063818671,-7.521840430266546,-6.867819442788322,0.0010407439939540575,0.0,0.0,1.0,-2.4082823720244035,-0.9520068301814985,0.38596567814960525,-5.5429401178085875,-3.9761058262277205,0.01875854632847193,-6.536672775656221,-7.672468270158243,0.0004654675050861179,-5.774532723609324,-6.4360927579623635,0.0016026564295938712,-5.2627984219071156,-6.0811655571347885,0.0022855112059658143,-1.5696818173343576,1.0354070629699241,2.8162523943925586,-2.220267499258743,-3.311242498756668,0.03647083062847489,-3.048464017004436,-2.7394335229157933,0.06460693487715158,-10.069547981293576,-6.743986887295476,0.0011779414624611406,-6.607290342870175,-5.622034264174239,0.003617275126130985,-4.237991396142649,-5.931006248524791,0.002655808240650136
U1456,C,1,H,2,16,766096,168897,59109,205637,861,12728,-4851,619,-1781,10011,35536,493,-23223,1092,1484,121,338,3171,-15,44,26091,272,427,13,1200,113,621,-5.475773253033856,0.02685120032614685,1.0272149421425982,-4.7489374741719255,-5.114429639548976,0.006009404383741117,-4.931371333734261,-5.885138884766574,0.002780460034965329,1.3151950097792051,1.6659428170735162,5.2906590227122745,-0.1968234168127842,-0.25759644231826273,0.7729070817681493,-7.4380772118648455,-6.842910631793297,0.001066993251106806,0.0,0.0,1.0,-2.782308187443964,-0.9619430799896824,0.38214961681974813,-5.238101601156736,-3.9361277700412294,0.019523668698415063,-6.410821861978568,-7.6771944407905295,0.00046327281655470957,-5.802536675528108,-6.447125215085892,0.0015850723673107058,-5.143790921685495,-6.057135135801145,0.0023410982179479993,-1.7555662113273782,0.9957364975258071,2.7067170978048427,-2.0645220512037117,-3.17918335768311,0.041619629597530114,-3.0224279900421034,-2.7351611291100895,0.06488355163261748,-9.525817556359376,-6.668712496211892,0.0012700328709460622,-6.628065691165589,-5.6172585250307225,0.00363459160512461,-4.17206548292324,-5.920909264969359,0.002682759728172631
U1456,C,1,H,2,18,900192,156422,48602,237493,1292,20482,-4429,63,-2172,10827,44729,533,-12697,977,1189,116,209,3720,152,34,31545,295,206,9,1248,117,655,-5.2139467439957174,0.06008233735324997,1.0619239789556134,-4.694489747284439,-5.132908757027635,0.005899375642190839,-5.297025531647483,-6.151550601464987,0.002130176153588746,1.3324699245491967,1.6793720889625732,5.36218793682939,-0.4175806661756684,-0.4251168912956455,0.6536933695988518,-7.6243032372319,-6.8982889823000475,0.0010095112437841082,0.0,0.0,1.0,-2.450591697702882,-0.9531308061527441,0.38553210570978674,-5.493406776295482,-3.9696097747055394,0.01888079946332445,-7.035559176373454,-7.653733227344363,0.00047427026124871607,-5.893258192703013,-6.482865929514922,0.0015294211790319555,-5.248595879408892,-6.078297728807954,0.0022920750672585834,-1.6695160885216629,1.0141009064732662,2.756883586565768,-2.018723051533355,-3.140349628453615,0.04326766764940484,-3.0880951350273667,-2.745936809434864,0.06418814071373997,-7.354012907491988,-6.368046458412418,0.0017155072690235253,-6.690918071998445,-5.602810315973601,0.0036874861399768775,-4.156414481071073,-5.918512211965309,0.0026891981589852914
U1456,C,1,H,2,20,797398,170204,54375,229981,898,13694,-4770,272,-1874,10122,38693,871,-18956,497,1283,66,389,3293,-22,54,26720,310,239,33,1227,94,594,-5.545581907495194,0.017991054840479137,1.0181538688002862,-4.8099215129990265,-5.093732150742182,0.006135080062745296,-5.1887956111817575,-6.072695445216379,0.002304951958116685,1.2433572299773599,1.6100971535949888,5.003297292540506,-0.3009989791895131,-0.3366495064064724,0.7141591042329289,-8.156097233770968,-7.056429469268398,0.0008618498682192459,0.0,0.0,1.0,-2.8210389161163856,-0.9629719881010397,0.38175662219160095,-6.137161949700765,-4.054035065759337,0.017352215854986208,-6.382172632178948,-7.678270326094496,0.000462774656169423,-5.958872656434749,-6.508715451036136,0.001490392976716336,-5.233424531086483,-6.075234275733921,0.002299107497930173,-1.7823379916929907,0.9900229911779346,2.691296347711171,-2.152584348146812,-3.253852835606865,0.03862510460271978,-3.1232854240233707,-2.7517113760745815,0.06381855015737575,-9.254709522439079,-6.631180124956986,0.0013186060475460864,-6.609179678318202,-5.621599952646649,0.003618846491623101,-4.2461976934210295,-5.9322630964715914,0.002652472390283249
U1456,C,1,H,2,22,744140,163910,58211,244132,1416,15201,-4318,382,-2080,9149,40145,151,-19283,409,1531,68,417,3251,-165,61,25148,296,312,50,1220,121,642,-5.149873067349354,0.0682145969028567,1.0705950302068032,-4.765341168907655,-5.108862358425707,0.006042953729995803,-5.071787945945335,-5.987444918515449,0.002510069295337245,1.1145201265530824,1.5099410304349075,4.526463862838514,-0.39839156591961317,-0.4105553459799479,0.6632817969567802,-8.185956636426912,-7.065308810718895,0.0008542310839109812,0.0,0.0,1.0,-2.7763478474589993,-0.9617847395099862,0.38221013136421567,-6.391749185560217,-4.087422916255856,0.016782427598697594,-6.3723781198042175,-7.678638146520986,0.0004626044694990075,-5.940876037913058,-6.501625490205434,0.0015009973524265272,-5.298858203875716,-6.08844687765905,0.002268930105723627,-1.8052111629842347,0.9851415074819021,2.678190841649831,-2.272930692100067,-3.3558964908936257,0.034878088246377906,-3.284064478923484,-2.778094488952594,0.06215683514015633,-7.299518867702439,-6.360502268360262,0.0017284983237746846,-6.715104887278959,-5.5972503648791765,0.003708045484087759,-4.318746421299114,-5.943374407283693,0.0026231630791136817
U1456,C,1,H,2,24,763603,155805,68427,212395,1029,11371,-4549,93,-964,7347,39244,490,-29845,394,1490,143,166,2873,-22,89,22276,327,339,7,1019,102,592,-5.3298602917491475,0.045370538296528706,1.046415525108015,-5.3951117329726515,-4.895123330127855,0.007482986289331164,-4.959671628643692,-5.905758175322845,0.0027237159434850213,1.2796002720013275,1.6382719765626752,5.146268950898259,-0.3098425232531755,-0.3433603821596882,0.7093825166856322,-7.30335839732329,-6.80284906834194,0.0011106064424036325,0.0,0.0,1.0,-2.927381493958474,-0.9657970509045255,0.38067965772066603,-6.289852118285263,-4.074059622386371,0.017008201290806064,-7.154215239226653,-7.649277250163014,0.0004763883142038276,-5.8826963926991915,-6.47870499515725,0.0015357982582664572,-5.339625994360472,-6.096678856150875,0.002250328988933192,-1.6886491822999155,1.0100176123753921,2.7456493719985096,-2.2549378828736377,-3.340640090391294,0.0354142821234548,-3.3641556819629197,-2.791237091710385,0.06134527722043622,-9.175160574224881,-6.620167317205998,0.0013332078583368388,-6.476242856685944,-5.652158842618373,0.0035099312007640954,-4.303090968603907,-5.9409766726040045,0.0026294602746841037
