FileName,Site,Hole,Core,Core Type,Section,Interval (cm),Depth (CSF-A),Depth (CCSF),Core_ID , Section_ID , Depth , LiveTime , RealTime , MeasurementDate , MeasurementTime , Sample_ID , User_ID,Ni_Area,Cu_Area,Zn_Area,Ga_Area,Br_Area,Rb_Area,Sr_Area,Y_Area,Zr_Area,Nb_Area,Mo_Area,Pb_Area,Bi_Area
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-1\Run 2 at  30kV\U1456A-3H-1 1400.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,3,H,1,140,15.4,17.35,0,0,1400,20,21,10/26/2015 14:42,,1400,,641,94,424,140,934,1931,42818,345,5004,152,-228,133,5
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-1\Run 2 at  30kV\U1456A-3H-1 1420.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,3,H,1,142,15.42,17.37,0,0,1420,20,21,10/26/2015 14:43,,1420,,718,104,375,63,1224,1992,33307,296,4513,235,121,152,18
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-1\Run 2 at  30kV\U1456A-3H-1 1440.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,3,H,1,144,15.44,17.39,0,0,1440,20,21,10/26/2015 14:43,,1440,,612,67,324,69,973,1745,47563,160,4722,253,13,126,30
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-1\Run 2 at  30kV\U1456A-3H-1 1460.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,3,H,1,146,15.46,17.41,0,0,1460,20,20,10/26/2015 14:44,,1460,,489,47,249,35,613,1247,34802,-6,2736,114,332,115,33
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-1\Run 2 at  30kV\U1456A-3H-1 1480.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,3,H,1,148,15.48,17.43,0,0,1480,20,20,10/26/2015 14:44,,1480,,465,54,204,104,492,1071,35644,29,3165,43,71,107,29
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-2\Run 2 at  30kV\U1456A-3H-2   40.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,3,H,2,4,15.54,17.49,0,0,40,20,21,10/26/2015 15:29,,40,,719,59,310,94,908,1517,58939,-123,4515,179,309,106,46
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-2\Run 2 at  30kV\U1456A-3H-2   60.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,3,H,2,6,15.56,17.51,0,0,60,20,21,10/26/2015 15:29,,60,,626,79,272,109,749,1694,57789,-58,5272,95,318,142,31
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-2\Run 2 at  30kV\U1456A-3H-2   80.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,3,H,2,8,15.58,17.53,0,0,80,20,21,10/26/2015 15:30,,80,,813,75,304,71,1034,1657,48962,60,4729,207,225,99,58
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-2\Run 2 at  30kV\U1456A-3H-2  100.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,3,H,2,10,15.6,17.55,0,0,100,20,21,10/26/2015 15:30,,100,,762,82,371,86,736,1746,60114,-130,5280,372,-63,127,45
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-2\Run 2 at  30kV\U1456A-3H-2  120.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,3,H,2,12,15.62,17.57,0,0,120,20,21,10/26/2015 15:31,,120,,577,54,286,79,811,1538,50284,20,5385,373,235,186,29
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-2\Run 2 at  30kV\U1456A-3H-2  140.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,3,H,2,14,15.64,17.59,0,0,140,20,21,10/26/2015 15:31,,140,,743,66,411,92,939,1919,49116,143,5104,202,45,162,50
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-2\Run 2 at  30kV\U1456A-3H-2  160.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,3,H,2,16,15.66,17.61,0,0,160,20,21,10/26/2015 15:32,,160,,776,122,336,117,917,1680,41830,334,4904,271,107,147,2
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-2\Run 2 at  30kV\U1456A-3H-2  180.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,3,H,2,18,15.68,17.63,0,0,180,20,21,10/26/2015 15:32,,180,,651,101,365,93,1077,2120,36854,34,4240,129,215,121,35
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-2\Run 2 at  30kV\U1456A-3H-2  200.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,3,H,2,20,15.7,17.65,0,0,200,20,21,10/26/2015 15:33,,200,,731,53,379,75,776,1952,46992,194,5058,288,328,121,61
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-2\Run 2 at  30kV\U1456A-3H-2  220.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,3,H,2,22,15.72,17.67,0,0,220,20,21,10/26/2015 15:33,,220,,605,62,374,103,945,2006,44705,387,4799,199,210,180,37
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-2\Run 2 at  30kV\U1456A-3H-2  240.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,3,H,2,24,15.74,17.69,0,0,240,20,21,10/26/2015 15:34,,240,,586,100,299,46,791,1895,45308,339,5473,130,175,174,39
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-2\Run 2 at  30kV\U1456A-3H-2  260.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,3,H,2,26,15.76,17.71,0,0,260,20,21,10/26/2015 15:34,,260,,671,125,392,101,885,1908,56607,-155,4571,96,191,138,40
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-2\Run 2 at  30kV\U1456A-3H-2  280.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,3,H,2,28,15.78,17.73,0,0,280,20,21,10/26/2015 15:35,,280,,736,93,336,95,972,1797,61193,18,5340,135,134,121,22
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-2\Run 2 at  30kV\U1456A-3H-2  300.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,3,H,2,30,15.8,17.75,0,0,300,20,21,10/26/2015 15:35,,300,,592,87,318,91,799,1787,56831,340,7521,332,193,165,22
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-2\Run 2 at  30kV\U1456A-3H-2  320.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,3,H,2,32,15.82,17.77,0,0,320,20,21,10/26/2015 15:36,,320,,637,88,295,88,839,1639,59259,-52,5493,35,3,159,64
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-2\Run 2 at  30kV\U1456A-3H-2  340.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,3,H,2,34,15.84,17.79,0,0,340,20,21,10/26/2015 15:36,,340,,889,126,278,68,947,1953,54349,-336,4627,98,314,180,51
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-2\Run 2 at  30kV\U1456A-3H-2  360.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,3,H,2,36,15.86,17.81,0,0,360,20,21,10/26/2015 15:37,,360,,687,104,328,41,802,1890,49770,211,4756,213,82,168,64
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-2\Run 2 at  30kV\U1456A-3H-2  380.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,3,H,2,38,15.88,17.83,0,0,380,20,21,10/26/2015 15:37,,380,,722,98,311,56,796,1779,47237,-30,4627,344,158,111,68
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-2\Run 2 at  30kV\U1456A-3H-2  400.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,3,H,2,40,15.9,17.85,0,0,400,20,21,10/26/2015 15:38,,400,,715,105,375,124,1070,1827,34944,328,4220,204,365,132,34
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-2\Run 2 at  30kV\U1456A-3H-2  420.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,3,H,2,42,15.92,17.87,0,0,420,20,21,10/26/2015 15:38,,420,,721,94,404,84,950,1900,46451,188,4978,369,258,114,10
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-2\Run 2 at  30kV\U1456A-3H-2  440.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,3,H,2,44,15.94,17.89,0,0,440,20,21,10/26/2015 15:39,,440,,580,38,342,69,588,1697,38559,298,5441,286,282,149,23
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-2\Run 2 at  30kV\U1456A-3H-2  460.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,3,H,2,46,15.96,17.91,0,0,460,20,21,10/26/2015 15:39,,460,,703,40,361,76,876,1928,43484,106,5001,188,65,117,38
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-2\Run 2 at  30kV\U1456A-3H-2  480.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,3,H,2,48,15.98,17.93,0,0,480,20,21,10/26/2015 15:40,,480,,740,136,397,110,991,2078,48404,118,4734,78,68,197,45
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-2\Run 2 at  30kV\U1456A-3H-2  500.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,3,H,2,50,16,17.95,0,0,500,20,21,10/26/2015 15:40,,500,,661,100,260,107,940,1725,40301,-87,4082,104,-48,170,34
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-2\Run 2 at  30kV\U1456A-3H-2  520.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,3,H,2,52,16.02,17.97,0,0,520,20,21,10/26/2015 15:41,,520,,699,95,321,123,971,1998,45283,18,4757,235,-91,110,23
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-2\Run 2 at  30kV\U1456A-3H-2  540.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,3,H,2,54,16.04,17.99,0,0,540,20,21,10/26/2015 15:41,,540,,599,62,311,76,578,1434,46778,-39,4323,197,415,124,26
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-2\Run 2 at  30kV\U1456A-3H-2  560.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,3,H,2,56,16.06,18.01,0,0,560,20,21,10/26/2015 15:42,,560,,664,112,340,75,980,2079,35488,394,4698,418,313,145,25
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-2\Run 2 at  30kV\U1456A-3H-2  580.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,3,H,2,58,16.08,18.03,0,0,580,20,21,10/26/2015 15:42,,580,,755,67,377,114,1024,2000,45269,156,5111,229,138,128,33
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-2\Run 2 at  30kV\U1456A-3H-2  600.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,3,H,2,60,16.1,18.05,0,0,600,20,21,10/26/2015 15:43,,600,,705,89,297,85,826,2035,48363,65,4995,273,211,147,15
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-2\Run 2 at  30kV\U1456A-3H-2  620.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,3,H,2,62,16.12,18.07,0,0,620,20,20,10/26/2015 15:43,,620,,483,63,305,70,666,1411,41304,-65,3880,292,96,148,29
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-2\Run 2 at  30kV\U1456A-3H-2  640.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,3,H,2,64,16.14,18.09,0,0,640,20,21,10/26/2015 15:44,,640,,745,106,406,91,965,1913,50643,273,5212,392,193,155,32
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-2\Run 2 at  30kV\U1456A-3H-2  660.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,3,H,2,66,16.16,18.11,0,0,660,20,21,10/26/2015 15:44,,660,,723,73,298,63,702,1780,50019,-69,4675,271,337,204,10
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-2\Run 2 at  30kV\U1456A-3H-2  680.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,3,H,2,68,16.18,18.13,0,0,680,20,21,10/26/2015 15:45,,680,,723,58,311,81,794,1855,40368,24,5070,461,288,136,48
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-2\Run 2 at  30kV\U1456A-3H-2  700.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,3,H,2,70,16.2,18.15,0,0,700,20,21,10/26/2015 15:45,,700,,690,76,321,97,1013,1868,39667,61,4575,76,179,153,11
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-2\Run 2 at  30kV\U1456A-3H-2  720.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,3,H,2,72,16.22,18.17,0,0,720,20,21,10/26/2015 15:46,,720,,719,102,372,76,1076,1851,43565,102,4623,342,249,175,6
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-2\Run 2 at  30kV\U1456A-3H-2  740.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,3,H,2,74,16.24,18.19,0,0,740,20,21,10/26/2015 15:46,,740,,622,67,383,99,688,1668,41307,383,5579,270,-9,170,40
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-2\Run 2 at  30kV\U1456A-3H-2  760.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,3,H,2,76,16.26,18.21,0,0,760,20,21,10/26/2015 15:47,,760,,678,74,327,63,965,1712,55032,110,4420,178,296,123,33
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-2\Run 2 at  30kV\U1456A-3H-2  780.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,3,H,2,78,16.28,18.23,0,0,780,20,21,10/26/2015 15:47,,780,,654,91,407,86,965,1588,53659,98,4741,99,149,129,67
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-2\Run 2 at  30kV\U1456A-3H-2  800.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,3,H,2,80,16.3,18.25,0,0,800,20,21,10/26/2015 15:48,,800,,671,52,291,99,926,1722,56895,140,4788,172,392,141,33
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-2\Run 2 at  30kV\U1456A-3H-2  820.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,3,H,2,82,16.32,18.27,0,0,820,20,21,10/26/2015 15:48,,820,,612,92,253,60,709,1276,54433,-94,4630,253,277,160,33
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-2\Run 2 at  30kV\U1456A-3H-2  840.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,3,H,2,84,16.34,18.29,0,0,840,20,21,10/26/2015 15:49,,840,,752,31,271,65,991,1732,65083,82,4730,204,174,104,53
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-2\Run 2 at  30kV\U1456A-3H-2  860.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,3,H,2,86,16.36,18.31,0,0,860,20,21,10/26/2015 15:49,,860,,690,71,277,100,895,1689,63612,-152,5025,216,141,161,31
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-2\Run 2 at  30kV\U1456A-3H-2  880.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,3,H,2,88,16.38,18.33,0,0,880,20,21,10/26/2015 15:50,,880,,649,97,272,36,818,1308,63110,-124,5414,313,214,114,6
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-2\Run 2 at  30kV\U1456A-3H-2  900.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,3,H,2,90,16.4,18.35,0,0,900,20,21,10/26/2015 15:50,,900,,701,116,330,74,894,1527,72735,-210,5014,100,-41,132,70
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-2\Run 2 at  30kV\U1456A-3H-2  920.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,3,H,2,92,16.42,18.37,0,0,920,20,21,10/26/2015 15:51,,920,,590,46,258,77,601,1185,58753,-104,4525,81,19,141,28
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-2\Run 2 at  30kV\U1456A-3H-2  940.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,3,H,2,94,16.44,18.39,0,0,940,20,21,10/26/2015 15:51,,940,,781,137,319,82,928,1596,69873,-38,5080,238,216,113,54
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-2\Run 2 at  30kV\U1456A-3H-2  960.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,3,H,2,96,16.46,18.41,0,0,960,20,21,10/26/2015 15:52,,960,,660,62,265,68,862,1535,77158,-206,5105,12,159,161,7
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-2\Run 2 at  30kV\U1456A-3H-2  980.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,3,H,2,98,16.48,18.43,0,0,980,20,21,10/26/2015 15:52,,980,,567,56,190,43,688,852,82073,-256,4727,60,129,192,35
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-2\Run 2 at  30kV\U1456A-3H-2 1000.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,3,H,2,100,16.5,18.45,0,0,1000,20,21,10/26/2015 15:53,,1000,,645,110,304,64,930,1721,53563,246,5165,208,222,142,37
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-2\Run 2 at  30kV\U1456A-3H-2 1020.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,3,H,2,102,16.52,18.47,0,0,1020,20,21,10/26/2015 15:53,,1020,,772,124,365,86,698,1801,52828,194,5786,252,195,118,31
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-2\Run 2 at  30kV\U1456A-3H-2 1040.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,3,H,2,104,16.54,18.49,0,0,1040,20,21,10/26/2015 15:54,,1040,,522,37,249,51,509,1157,49444,-232,5399,233,529,136,45
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-2\Run 2 at  30kV\U1456A-3H-2 1060.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,3,H,2,106,16.56,18.51,0,0,1060,20,21,10/26/2015 15:54,,1060,,637,76,332,82,932,1634,51745,222,4880,194,156,117,20
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-2\Run 2 at  30kV\U1456A-3H-2 1080.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,3,H,2,108,16.58,18.53,0,0,1080,20,21,10/26/2015 15:55,,1080,,726,68,383,92,1123,2070,48450,165,5072,127,153,206,21
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-2\Run 2 at  30kV\U1456A-3H-2 1100.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,3,H,2,110,16.6,18.55,0,0,1100,20,21,10/26/2015 15:55,,1100,,686,49,270,69,954,1776,42305,74,4673,310,129,170,31
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-2\Run 2 at  30kV\U1456A-3H-2 1120.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,3,H,2,112,16.62,18.57,0,0,1120,20,20,10/26/2015 15:56,,1120,,538,34,236,98,466,1342,35239,11,4494,70,243,123,35
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-2\Run 2 at  30kV\U1456A-3H-2 1140.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,3,H,2,114,16.64,18.59,0,0,1140,20,20,10/26/2015 15:56,,1140,,548,62,214,49,406,887,26062,500,10780,238,156,121,10
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-2\Run 2 at  30kV\U1456A-3H-2 1160.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,3,H,2,116,16.66,18.61,0,0,1160,20,21,10/26/2015 15:57,,1160,,786,39,324,67,991,1986,46902,-39,4811,408,246,112,45
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-2\Run 2 at  30kV\U1456A-3H-2 1180.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,3,H,2,118,16.68,18.63,0,0,1180,20,21,10/26/2015 15:57,,1180,,659,64,346,81,626,1862,39594,51,4985,286,326,137,26
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-2\Run 2 at  30kV\U1456A-3H-2 1200.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,3,H,2,120,16.7,18.65,0,0,1200,20,21,10/26/2015 15:58,,1200,,806,78,332,72,1090,1971,44313,126,4469,158,388,146,17
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-2\Run 2 at  30kV\U1456A-3H-2 1220.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,3,H,2,122,16.72,18.67,0,0,1220,20,21,10/26/2015 15:58,,1220,,550,55,323,64,649,1732,44622,42,5613,164,-41,161,44
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-2\Run 2 at  30kV\U1456A-3H-2 1240.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,3,H,2,124,16.74,18.69,0,0,1240,20,21,10/26/2015 15:59,,1240,,675,78,258,54,905,1551,52734,-135,4503,267,213,112,25
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-2\Run 2 at  30kV\U1456A-3H-2 1260.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,3,H,2,126,16.76,18.71,0,0,1260,20,21,10/26/2015 15:59,,1260,,717,95,382,96,902,1684,61827,121,4797,242,178,127,54
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-2\Run 2 at  30kV\U1456A-3H-2 1280.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,3,H,2,128,16.78,18.73,0,0,1280,20,21,10/26/2015 16:00,,1280,,633,84,316,97,784,1476,60874,38,5131,107,-33,165,0
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-2\Run 2 at  30kV\U1456A-3H-2 1300.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,3,H,2,130,16.8,18.75,0,0,1300,20,21,10/26/2015 16:00,,1300,,577,97,305,51,700,1532,56937,162,4970,174,347,148,24
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-2\Run 2 at  30kV\U1456A-3H-2 1320.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,3,H,2,132,16.82,18.77,0,0,1320,20,21,10/26/2015 16:01,,1320,,516,83,258,110,589,1252,49574,16,5378,25,326,89,34
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-2\Run 2 at  30kV\U1456A-3H-2 1340.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,3,H,2,134,16.84,18.79,0,0,1340,20,21,10/26/2015 16:01,,1340,,538,71,271,97,474,1104,42698,121,6884,81,235,139,4
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-2\Run 2 at  30kV\U1456A-3H-2 1360.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,3,H,2,136,16.86,18.81,0,0,1360,20,21,10/26/2015 16:02,,1360,,709,83,344,109,949,1719,58234,57,5092,155,355,147,23
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-2\Run 2 at  30kV\U1456A-3H-2 1380.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,3,H,2,138,16.88,18.83,0,0,1380,20,21,10/26/2015 16:02,,1380,,713,89,388,104,939,1863,57225,277,4977,243,330,156,17
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-2\Run 2 at  30kV\U1456A-3H-2 1400.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,3,H,2,140,16.9,18.85,0,0,1400,20,21,10/26/2015 16:03,,1400,,693,167,336,42,832,1710,54305,-17,4911,99,122,118,17
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-2\Run 2 at  30kV\U1456A-3H-2 1420.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,3,H,2,142,16.92,18.87,0,0,1420,20,21,10/26/2015 16:03,,1420,,625,70,335,66,993,1735,56423,170,4606,138,-55,126,29
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-2\Run 2 at  30kV\U1456A-3H-2 1440.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,3,H,2,144,16.94,18.89,0,0,1440,20,21,10/26/2015 16:04,,1440,,573,38,267,48,558,1337,51894,89,5162,487,379,131,53
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-2\Run 2 at  30kV\U1456A-3H-2 1460.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,3,H,2,146,16.96,18.91,0,0,1460,20,21,10/26/2015 16:05,,1460,,664,75,246,82,944,1520,60791,-70,4500,248,390,64,48
C:\_XRF Data\__Kulhanek_Oct_2015\U1456A-3H-2\Run 2 at  30kV\U1456A-3H-2 1480.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,A,3,H,2,148,16.98,18.93,0,0,1480,20,20,10/26/2015 16:05,,1480,,391,27,155,43,388,573,35086,-164,2660,114,59,76,27
