FileName,Site,Hole,Core,Core Type,Section,Interval (cm),Depth (CSF-A),Depth (CCSF),Core_ID , Section_ID , Depth , LiveTime , RealTime , MeasurementDate , MeasurementTime , Sample_ID , User_ID,Ni_Area,Cu_Area,Zn_Area,Ga_Area,Br_Area,Rb_Area,Sr_Area,Y_Area,Zr_Area,Nb_Area,Mo_Area,Pb_Area,Bi_Area
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-1H-4\Run 2 at  30kV\U1456C-1H-4  720.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,1,H,4,72,5.22,5.22,0,0,720,20,21,20-10-2015 16:16,,720,,516,35,125,54,1648,50,161169,-1801,4684,-303,-165,92,39
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-1H-4\Run 2 at  30kV\U1456C-1H-4  740.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,1,H,4,74,5.24,5.24,0,0,740,20,21,20-10-2015 16:17,,740,,594,55,143,74,1415,214,157298,-1566,5083,-198,110,98,35
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-1H-4\Run 2 at  30kV\U1456C-1H-4  760.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,1,H,4,76,5.26,5.26,0,0,760,20,21,20-10-2015 16:17,,760,,523,40,120,47,1364,264,148350,-1577,5141,-83,-50,64,33
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-1H-4\Run 2 at  30kV\U1456C-1H-4  780.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,1,H,4,78,5.28,5.28,0,0,780,20,21,20-10-2015 16:18,,780,,557,58,212,66,1257,663,116385,-879,4772,-58,-136,89,20
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-1H-4\Run 2 at  30kV\U1456C-1H-4  800.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,1,H,4,80,5.3,5.3,0,0,800,20,21,20-10-2015 16:18,,800,,571,93,228,65,1274,640,119914,-365,5034,249,53,70,19
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-1H-4\Run 2 at  30kV\U1456C-1H-4  820.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,1,H,4,82,5.32,5.32,0,0,820,20,21,20-10-2015 16:19,,820,,596,139,194,88,1419,454,132736,-818,4564,-130,-12,101,35
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-1H-4\Run 2 at  30kV\U1456C-1H-4  840.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,1,H,4,84,5.34,5.34,0,0,840,20,21,20-10-2015 16:19,,840,,598,67,185,82,1434,528,124562,-975,4803,-120,-46,76,17
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-1H-4\Run 2 at  30kV\U1456C-1H-4  860.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,1,H,4,86,5.36,5.36,0,0,860,20,21,20-10-2015 16:20,,860,,617,27,161,49,1495,361,142307,-1865,4979,-15,-227,69,22
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-1H-4\Run 2 at  30kV\U1456C-1H-4  880.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,1,H,4,88,5.38,5.38,0,0,880,20,21,20-10-2015 16:20,,880,,645,43,111,35,1537,272,152000,-1909,4975,36,95,55,34
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-1H-4\Run 2 at  30kV\U1456C-1H-4  900.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,1,H,4,90,5.4,5.4,0,0,900,20,21,20-10-2015 16:21,,900,,664,20,158,87,1500,264,158627,-1759,5511,-112,-110,49,29
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-1H-4\Run 2 at  30kV\U1456C-1H-4  920.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,1,H,4,92,5.42,5.42,0,0,920,20,21,20-10-2015 16:21,,920,,602,31,160,60,1390,493,133591,-1267,4963,-127,24,82,27
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-1H-4\Run 2 at  30kV\U1456C-1H-4  940.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,1,H,4,94,5.44,5.44,0,0,940,20,21,20-10-2015 16:22,,940,,590,63,186,57,1389,551,138485,-1153,4648,-152,-85,100,37
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-1H-4\Run 2 at  30kV\U1456C-1H-4  960.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,1,H,4,96,5.46,5.46,0,0,960,20,21,20-10-2015 16:22,,960,,670,78,204,105,1436,647,140431,-1425,4841,-342,-205,73,63
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-1H-4\Run 2 at  30kV\U1456C-1H-4  980.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,1,H,4,98,5.48,5.48,0,0,980,20,21,20-10-2015 16:23,,980,,626,62,195,77,1528,440,147059,-872,5141,-100,57,69,50
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-1H-4\Run 2 at  30kV\U1456C-1H-4 1000.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,1,H,4,100,5.5,5.5,0,0,1000,20,21,20-10-2015 16:23,,1000,,602,76,145,91,1282,274,150713,-1276,5979,2,32,101,28
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-1H-4\Run 2 at  30kV\U1456C-1H-4 1020.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,1,H,4,102,5.52,5.52,0,0,1020,20,21,20-10-2015 16:24,,1020,,544,11,118,60,1472,556,159943,-2017,5324,-182,-230,65,67
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-1H-4\Run 2 at  30kV\U1456C-1H-4 1040.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,1,H,4,104,5.54,5.54,0,0,1040,20,21,20-10-2015 16:24,,1040,,572,38,122,65,1520,317,160330,-1574,5606,-35,-220,90,15
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-1H-4\Run 2 at  30kV\U1456C-1H-4 1060.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,1,H,4,106,5.56,5.56,0,0,1060,20,21,20-10-2015 16:25,,1060,,572,25,157,82,1644,342,157022,-1799,4920,-302,-283,71,65
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-1H-4\Run 2 at  30kV\U1456C-1H-4 1080.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,1,H,4,108,5.58,5.58,0,0,1080,20,21,20-10-2015 16:25,,1080,,645,63,138,43,1572,278,159449,-1431,4941,-34,16,95,41
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-1H-4\Run 2 at  30kV\U1456C-1H-4 1100.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,1,H,4,110,5.6,5.6,0,0,1100,20,21,20-10-2015 16:26,,1100,,556,13,141,56,1663,436,164392,-2166,4923,-176,-105,62,19
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-1H-4\Run 2 at  30kV\U1456C-1H-4 1120.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,1,H,4,112,5.62,5.62,0,0,1120,20,21,20-10-2015 16:26,,1120,,559,25,100,42,1508,117,163600,-2191,5347,-125,-101,74,33
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-1H-4\Run 2 at  30kV\U1456C-1H-4 1140.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,1,H,4,114,5.64,5.64,0,0,1140,20,21,20-10-2015 16:27,,1140,,519,33,137,60,1009,538,140257,-1312,6602,-126,-27,66,48
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-1H-4\Run 2 at  30kV\U1456C-1H-4 1160.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,1,H,4,116,5.66,5.66,0,0,1160,20,21,20-10-2015 16:27,,1160,,484,22,80,52,981,317,158517,-1663,5182,-184,15,79,65
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-1H-4\Run 2 at  30kV\U1456C-1H-4 1180.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,1,H,4,118,5.68,5.68,0,0,1180,20,21,20-10-2015 16:28,,1180,,577,40,174,79,1151,611,132941,-1155,4695,-161,-135,88,33
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-1H-4\Run 2 at  30kV\U1456C-1H-4 1200.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,1,H,4,120,5.7,5.7,0,0,1200,20,21,20-10-2015 16:28,,1200,,543,77,171,54,1295,412,139708,-831,5157,-58,-101,78,17
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-1H-4\Run 2 at  30kV\U1456C-1H-4 1220.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,1,H,4,122,5.72,5.72,0,0,1220,20,21,20-10-2015 16:29,,1220,,565,47,177,86,1410,174,149491,-1052,5242,-132,-137,73,49
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-1H-4\Run 2 at  30kV\U1456C-1H-4 1240.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,1,H,4,124,5.74,5.74,0,0,1240,20,21,20-10-2015 16:29,,1240,,531,61,205,70,1300,734,115188,-811,4169,-73,43,115,29
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-1H-4\Run 2 at  30kV\U1456C-1H-4 1260.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,1,H,4,126,5.76,5.76,0,0,1260,20,21,20-10-2015 16:30,,1260,,577,59,129,52,1193,725,115640,-1331,4355,-103,-168,73,29
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-1H-4\Run 2 at  30kV\U1456C-1H-4 1280.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,1,H,4,128,5.78,5.78,0,0,1280,20,21,20-10-2015 16:30,,1280,,537,31,203,41,1193,784,125020,-876,4959,231,-19,73,26
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-1H-4\Run 2 at  30kV\U1456C-1H-4 1300.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,1,H,4,130,5.8,5.8,0,0,1300,20,21,20-10-2015 16:31,,1300,,652,71,164,52,1170,783,119163,-1090,4515,-36,126,99,36
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-1H-4\Run 2 at  30kV\U1456C-1H-4 1320.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,1,H,4,132,5.82,5.82,0,0,1320,20,21,20-10-2015 16:31,,1320,,494,45,253,99,1126,948,100054,70,5331,-19,-22,86,43
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-1H-4\Run 2 at  30kV\U1456C-1H-4 1340.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,1,H,4,134,5.84,5.84,0,0,1340,20,21,20-10-2015 16:32,,1340,,550,33,159,57,1213,689,127093,-1277,4732,-23,27,82,17
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-1H-4\Run 2 at  30kV\U1456C-1H-4 1360.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,1,H,4,136,5.86,5.86,0,0,1360,20,21,20-10-2015 16:32,,1360,,572,70,142,47,1249,452,144246,-1043,5334,-5,82,95,17
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-1H-4\Run 2 at  30kV\U1456C-1H-4 1380.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,1,H,4,138,5.88,5.88,0,0,1380,20,21,20-10-2015 16:33,,1380,,584,24,244,38,1175,883,97015,-618,4978,214,92,118,34
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-1H-4\Run 2 at  30kV\U1456C-1H-4 1400.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,1,H,4,140,5.9,5.9,0,0,1400,20,21,20-10-2015 16:33,,1400,,581,68,337,87,1390,1332,67918,-42,4255,136,49,81,61
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-1H-4\Run 2 at  30kV\U1456C-1H-4 1420.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,1,H,4,142,5.92,5.92,0,0,1420,20,21,20-10-2015 16:34,,1420,,519,64,251,48,1538,1240,86717,-116,4557,85,224,111,16
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-1H-4\Run 2 at  30kV\U1456C-1H-4 1440.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,1,H,4,144,5.94,5.94,0,0,1440,20,21,20-10-2015 16:34,,1440,,563,51,245,45,1340,1095,91084,-619,4658,137,309,127,20
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-1H-4\Run 2 at  30kV\U1456C-1H-4 1460.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,1,H,4,146,5.96,5.96,0,0,1460,20,20,20-10-2015 16:35,,1460,,411,46,124,16,723,205,59703,-784,1885,121,74,59,19
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-1H-5\Run 2 at  30kV\U1456C-1H-5   40.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,1,H,5,4,6.04,6.04,0,0,40,20,21,20-10-2015 17:07,,40,,605,62,291,89,1297,861,110777,-618,4712,-84,-44,121,47
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-1H-5\Run 2 at  30kV\U1456C-1H-5   60.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,1,H,5,6,6.06,6.06,0,0,60,20,21,20-10-2015 17:08,,60,,596,25,203,89,1373,538,128658,-1217,5235,-144,-82,108,29
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-1H-5\Run 2 at  30kV\U1456C-1H-5   80.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,1,H,5,8,6.08,6.08,0,0,80,20,21,20-10-2015 17:08,,80,,623,19,191,38,1342,452,135495,-1373,5281,137,-137,84,40
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-1H-5\Run 2 at  30kV\U1456C-1H-5  100.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,1,H,5,10,6.1,6.1,0,0,100,20,21,20-10-2015 17:09,,100,,678,84,196,46,1459,434,139960,-1011,5223,-18,54,124,32
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-1H-5\Run 2 at  30kV\U1456C-1H-5  120.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,1,H,5,12,6.12,6.12,0,0,120,20,21,20-10-2015 17:09,,120,,562,38,125,60,1485,420,138406,-1823,4980,-133,54,71,30
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-1H-5\Run 2 at  30kV\U1456C-1H-5  140.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,1,H,5,14,6.14,6.14,0,0,140,20,21,20-10-2015 17:10,,140,,571,46,120,31,1534,118,159526,-1647,5113,119,-96,75,45
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-1H-5\Run 2 at  30kV\U1456C-1H-5  160.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,1,H,5,16,6.16,6.16,0,0,160,20,21,20-10-2015 17:10,,160,,588,32,152,90,1386,494,137440,-1079,5275,-107,-36,84,25
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-1H-5\Run 2 at  30kV\U1456C-1H-5  180.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,1,H,5,18,6.18,6.18,0,0,180,20,21,20-10-2015 17:11,,180,,598,28,251,69,1026,858,95097,-454,5407,78,-5,102,38
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-1H-5\Run 2 at  30kV\U1456C-1H-5  200.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,1,H,5,20,6.2,6.2,0,0,200,20,21,20-10-2015 17:11,,200,,557,65,306,75,964,1304,36691,33,3853,224,216,91,23
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-1H-5\Run 2 at  30kV\U1456C-1H-5  220.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,1,H,5,22,6.22,6.22,0,0,220,20,21,20-10-2015 17:12,,220,,609,57,305,95,1028,1257,60345,-153,4296,139,332,118,43
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-1H-5\Run 2 at  30kV\U1456C-1H-5  240.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,1,H,5,24,6.24,6.24,0,0,240,20,21,20-10-2015 17:13,,240,,514,61,294,58,1223,977,93370,-363,4848,101,-54,115,46
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-1H-5\Run 2 at  30kV\U1456C-1H-5  260.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,1,H,5,26,6.26,6.26,0,0,260,20,21,20-10-2015 17:13,,260,,631,77,340,101,1191,1109,83698,-34,4806,94,49,86,22
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-1H-5\Run 2 at  30kV\U1456C-1H-5  280.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,1,H,5,28,6.28,6.28,0,0,280,20,21,20-10-2015 17:14,,280,,694,102,299,101,1172,1296,73439,-397,5599,111,222,85,16
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-1H-5\Run 2 at  30kV\U1456C-1H-5  300.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,1,H,5,30,6.3,6.3,0,0,300,20,21,20-10-2015 17:14,,300,,614,46,288,91,1130,1056,102950,-274,5162,199,69,80,9
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-1H-5\Run 2 at  30kV\U1456C-1H-5  320.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,1,H,5,32,6.32,6.32,0,0,320,20,21,20-10-2015 17:15,,320,,618,53,198,33,1189,974,94381,-676,4509,128,263,81,17
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-1H-5\Run 2 at  30kV\U1456C-1H-5  340.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,1,H,5,34,6.34,6.34,0,0,340,20,21,20-10-2015 17:15,,340,,601,30,191,53,1089,750,104632,-671,4940,9,-8,104,30
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-1H-5\Run 2 at  30kV\U1456C-1H-5  420.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,1,H,5,42,6.42,6.42,0,0,420,20,21,20-10-2015 17:16,,420,,620,27,138,33,991,816,107308,-1025,5299,199,271,136,18
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-1H-5\Run 2 at  30kV\U1456C-1H-5  440.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,1,H,5,44,6.44,6.44,0,0,440,20,21,20-10-2015 17:16,,440,,532,30,170,41,910,851,105591,-573,5453,145,225,106,18
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-1H-5\Run 2 at  30kV\U1456C-1H-5  460.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,1,H,5,46,6.46,6.46,0,0,460,20,21,20-10-2015 17:17,,460,,608,62,227,97,1221,807,106635,-507,5794,12,-85,119,21
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-1H-5\Run 2 at  30kV\U1456C-1H-5  480.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,1,H,5,48,6.48,6.48,0,0,480,20,21,20-10-2015 17:17,,480,,650,74,236,111,1280,548,122762,-954,5401,-207,150,84,56
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-1H-5\Run 2 at  30kV\U1456C-1H-5  500.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,1,H,5,50,6.5,6.5,0,0,500,20,21,20-10-2015 17:18,,500,,559,52,213,33,1326,496,130444,-692,5960,-46,19,85,46
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-1H-5\Run 2 at  30kV\U1456C-1H-5  520.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,1,H,5,52,6.52,6.52,0,0,520,20,21,20-10-2015 17:18,,520,,537,28,194,77,1051,549,121497,-805,5081,-93,180,77,48
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-1H-5\Run 2 at  30kV\U1456C-1H-5  540.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,1,H,5,54,6.54,6.54,0,0,540,20,21,20-10-2015 17:19,,540,,626,85,247,57,779,926,56633,-37,6464,107,-32,94,30
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-1H-5\Run 2 at  30kV\U1456C-1H-5  560.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,1,H,5,56,6.56,6.56,0,0,560,20,21,20-10-2015 17:19,,560,,684,91,401,84,1054,1535,37750,65,4216,171,214,166,9
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-1H-5\Run 2 at  30kV\U1456C-1H-5  580.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,1,H,5,58,6.58,6.58,0,0,580,20,21,20-10-2015 17:20,,580,,681,113,334,39,1131,1550,44984,-3,4270,234,219,105,30
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-1H-5\Run 2 at  30kV\U1456C-1H-5  600.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,1,H,5,60,6.6,6.6,0,0,600,20,21,20-10-2015 17:20,,600,,626,18,255,79,969,1192,85251,-10,5345,115,-1,81,42
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-1H-5\Run 2 at  30kV\U1456C-1H-5  620.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,1,H,5,62,6.62,6.62,0,0,620,20,21,20-10-2015 17:21,,620,,562,33,230,42,986,1127,83155,-273,6241,317,222,95,29
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-1H-5\Run 2 at  30kV\U1456C-1H-5  640.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,1,H,5,64,6.64,6.64,0,0,640,20,21,20-10-2015 17:21,,640,,652,54,239,70,848,1190,75079,-130,7117,106,23,130,33
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-1H-5\Run 2 at  30kV\U1456C-1H-5  660.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,1,H,5,66,6.66,6.66,0,0,660,20,21,20-10-2015 17:22,,660,,597,51,233,52,826,1049,67357,-256,7226,131,248,146,42
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-1H-5\Run 2 at  30kV\U1456C-1H-5  680.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,1,H,5,68,6.68,6.68,0,0,680,20,21,20-10-2015 17:22,,680,,624,65,247,80,1478,863,100236,-487,4585,-108,-3,110,23
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-1H-5\Run 2 at  30kV\U1456C-1H-5  700.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,1,H,5,70,6.7,6.7,0,0,700,20,21,20-10-2015 17:23,,700,,613,43,223,84,1388,869,101549,-507,4524,-101,-113,98,43
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-1H-5\Run 2 at  30kV\U1456C-1H-5  720.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,1,H,5,72,6.72,6.72,0,0,720,20,21,20-10-2015 17:23,,720,,650,86,238,55,1250,1144,95498,-489,4743,240,175,114,15
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-1H-5\Run 2 at  30kV\U1456C-1H-5  740.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,1,H,5,74,6.74,6.74,0,0,740,20,21,20-10-2015 17:24,,740,,658,38,206,103,1355,945,113201,-329,5676,-57,-35,64,30
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-1H-5\Run 2 at  30kV\U1456C-1H-5  760.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,1,H,5,76,6.76,6.76,0,0,760,20,21,20-10-2015 17:24,,760,,700,68,275,30,1467,752,116070,-322,5265,140,152,80,5
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-1H-5\Run 2 at  30kV\U1456C-1H-5  780.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,1,H,5,78,6.78,6.78,0,0,780,20,21,20-10-2015 17:25,,780,,547,42,210,58,1102,873,98523,-370,5775,-102,-31,118,17
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-1H-5\Run 2 at  30kV\U1456C-1H-5  800.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,1,H,5,80,6.8,6.8,0,0,800,20,21,20-10-2015 17:25,,800,,603,71,230,92,893,965,83988,-516,6326,122,24,122,50
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-1H-5\Run 2 at  30kV\U1456C-1H-5  820.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,1,H,5,82,6.82,6.82,0,0,820,20,20,20-10-2015 17:26,,820,,521,52,183,50,593,694,35558,-279,5030,161,407,127,30
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-1H-5\Run 2 at  30kV\U1456C-1H-5  840.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,1,H,5,84,6.84,6.84,0,0,840,20,21,20-10-2015 17:26,,840,,574,21,299,77,1054,1271,69819,-67,5203,183,164,108,41
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-1H-5\Run 2 at  30kV\U1456C-1H-5  860.0mm  20s  30kV 1000uA Pd-Thick   0.0mm Run2 Rep0.wax,U1456,C,1,H,5,86,6.86,6.86,0,0,860,20,21,20-10-2015 17:27,,860,,619,46,222,80,1171,1313,74938,-654,4520,91,24,122,49
