Site,Hole,Core,Type,Section,Interval,Depth (CSF-A),Depth (CCSF), Sample_ID ,Al,Si,P,S,Cl,Ar,K,Ca,Ti,Cr,Mn,Fe,Rh,Ni,Cu,Zn,Ga,Br,Rb,Sr,Y,Zr,Nb,Mo,Pb,Bi,Al/Ca,ln(Al/Ca),ln(Al/Ca) predicted,Si/Ca,ln(Si/Ca),ln(Si/Ca) predicted,K/Ca,ln(K/Ca),ln(K/Ca) predicted,Ti/Ca,ln(Ti/Ca),ln(Ti/Ca) predicted,Mn/Ca,ln(Mn/Ca),ln(Mn/Ca) predicted,Fe/Ca,ln(Fe/Ca),ln(Fe/Ca) predicted,Ni/Ca,ln(Ni/Ca),ln(Ni/Ca) predicted,Zn/Ca,ln(Zn/Ca),ln(Zn/Ca) predicted,Br/Ca,ln(Br/Ca),ln(Br/Ca) predicted,Rb/Ca,ln(Rb/Ca),ln(Rb/Ca) predicted,Sr/Ca,ln(Sr/Ca),ln(Sr/Ca) predicted,Zr/Ca,ln(Zr/Ca),ln(Zr/Ca) predicted,Cl/Ca,ln(Cl/Ca),Cu/Ca,ln(Cu/Ca),ln(Cu/Ca) predicted
U1456,C,1,H,5,24,6.24,6.24,240,3185,70400,-4985,-3159,100619,-45044,13841,1320134,10455,-48,653,217591,83961,514,61,294,58,1223,977,93370,-363,4848,101,-54,115,46,0.002412634,-6.027036237,0.978346842,0.05332792,-2.931295262,-0.986195615,0.010484542,-4.557853324,-2.914105488,0.007919651,-4.838408193,-4.730373436,0.000494647,-7.611666675,-5.958991003,0.164824934,-1.802871372,-2.135090194,0.000389354,-7.851020539,-8.769972564,0.000222705,-8.409664037,-7.565614196,0.000926421,-6.984181669,-8.105181969,0.000740076,-7.208757153,-8.147972291,0.070727669,-2.648918431,-4.234437075,0.003672354,-5.606922277,-7.933217813,0.076218778,-2.574147419,4.62E-05,-9.98236994,-9.130894421
U1456,C,1,H,5,26,6.26,6.26,260,4275,86949,-4215,-2536,97409,-34344,24162,1235156,12163,527,63,255078,67782,631,77,340,101,1191,1109,83698,-34,4806,94,49,86,22,0.003461101,-5.666168454,0.978801772,0.070395157,-2.653630817,-0.748542616,0.019561901,-3.934171406,-2.632138893,0.009847339,-4.620554,-4.615607847,5.10E-05,-9.883573109,-6.876386822,0.206514805,-1.577383176,-1.959953513,0.000510867,-7.579401973,-8.531084036,0.000275269,-8.197762218,-7.417516014,0.000964251,-6.944159267,-8.082365198,0.000897862,-7.015493849,-8.021906637,0.0677631,-2.691737475,-4.268204172,0.003891006,-5.54908742,-7.880767381,0.078863722,-2.540033948,6.23E-05,-9.682902414,-8.928664
U1456,C,1,H,5,28,6.28,6.28,280,4682,84282,-4070,-2102,107595,-28872,22770,1155201,14390,-90,615,258605,65723,694,102,299,101,1172,1296,73439,-397,5599,111,222,85,16,0.004052974,-5.508304265,0.979058586,0.072958732,-2.617861315,-0.717927499,0.019710856,-3.926585754,-2.628709419,0.012456707,-4.385496113,-4.491779352,0.000532375,-7.538162645,-5.929310076,0.223861475,-1.496727833,-1.897308508,0.000600761,-7.417312952,-8.388526742,0.000258829,-8.259341339,-7.460553662,0.001014542,-6.893317943,-8.053380559,0.001121883,-6.792747036,-7.876608891,0.063572487,-2.755574504,-4.318546054,0.004846776,-5.329441623,-7.681570608,0.093139635,-2.373655456,8.83E-05,-9.334812099,-8.693598611
U1456,C,1,H,5,30,6.3,6.3,300,3034,74626,-6162,-1240,93658,-35216,16266,1321893,11853,-266,140,241801,79152,614,46,288,91,1130,1056,102950,-274,5162,199,69,80,9,0.002295193,-6.076938198,0.978295884,0.056453888,-2.874331107,-0.937439995,0.012305081,-4.397743039,-2.841719628,0.008966686,-4.714239079,-4.664961147,0.000105909,-9.152932936,-6.581354319,0.182920251,-1.698705005,-2.054184178,0.000464485,-7.67458043,-8.614793488,0.000217869,-8.431614878,-7.580955638,0.000854835,-7.064602446,-8.151029855,0.000798854,-7.132331894,-8.098120094,0.077880736,-2.552576646,-4.158461943,0.003905006,-5.545495978,-7.877510302,0.070851423,-2.647170229,3.48E-05,-10.26593396,-9.322385204
U1456,C,1,H,5,32,6.32,6.32,320,2054,58316,-5332,-1194,103678,-39304,13822,1213799,10959,321,633,223903,77723,618,53,198,33,1189,974,94381,-676,4509,128,263,81,17,0.001692208,-6.381721278,0.978034249,0.048044198,-3.035633891,-1.075499048,0.011387388,-4.475248864,-2.876760011,0.009028678,-4.707349353,-4.661331639,0.000521503,-7.558795246,-5.93764152,0.184464644,-1.690297467,-2.047654043,0.000509145,-7.582777211,-8.534052557,0.000163124,-8.720998638,-7.783205948,0.000979569,-6.928397772,-8.07337957,0.000802439,-7.127854365,-8.095199402,0.077756696,-2.554170608,-4.159718941,0.003714783,-5.59543499,-7.922799993,0.085416119,-2.460220447,4.37E-05,-10.03897375,-9.169118977
U1456,C,1,H,5,34,6.34,6.34,340,1681,60772,-6226,-1148,89280,-42612,8599,1283312,10733,125,269,204680,82397,601,30,191,53,1089,750,104632,-671,4940,9,-8,104,30,0.001309892,-6.637810661,0.977868362,0.047355592,-3.050070359,-1.08785522,0.006700631,-5.005553598,-3.116510782,0.008363516,-4.783876408,-4.701646092,0.000209614,-8.470243414,-6.305684291,0.15949356,-1.835751731,-2.16062837,0.000468319,-7.66635986,-8.607563496,0.000148834,-8.812681366,-7.847283007,0.000848586,-7.071939671,-8.155212807,0.000584425,-7.444881588,-8.30199626,0.081532784,-2.506750083,-4.122323115,0.003849415,-5.559834184,-7.890513621,0.069569988,-2.665422016,2.34E-05,-10.66375741,-9.591035381
U1456,C,1,H,5,42,6.42,6.42,420,221,34667,-6663,340,151504,-13202,8188,1176733,8129,-81,309,164953,61871,620,27,138,33,991,816,107308,-1025,5299,199,271,136,18,0.000187808,-8.580089811,0.97738149,0.029460379,-3.524709008,-1.49409844,0.006958248,-4.967827566,-3.099454843,0.006908109,-4.975059319,-4.802361249,0.000262591,-8.244911236,-6.214695157,0.140178783,-1.964836649,-2.260888625,0.000526882,-7.548533035,-8.503934804,0.000117274,-9.050998827,-8.01384308,0.000842162,-7.079537978,-8.159544601,0.000693445,-7.273838158,-8.19042463,0.09119146,-2.394794029,-4.034034572,0.004503146,-5.40297911,-7.748261755,0.128749682,-2.049885206,2.29E-05,-10.68241565,-9.603635286
U1456,C,1,H,5,44,6.44,6.44,440,147,29985,-6200,29,166375,-24608,2283,1084992,9534,246,200,168322,71507,532,30,170,41,910,851,105591,-573,5453,145,225,106,18,0.000135485,-8.906650585,0.977358787,0.027636148,-3.588630636,-1.548808961,0.002104163,-6.163837525,-3.640170945,0.008787162,-4.734463536,-4.675615391,0.000184333,-8.598765805,-6.357581632,0.155136628,-1.863449081,-2.182140901,0.000490326,-7.620439682,-8.567176701,0.000156683,-8.761284735,-7.811361901,0.000838716,-7.083638572,-8.16188235,0.000784338,-7.150671043,-8.110082721,0.097319612,-2.329754752,-3.982744598,0.005025844,-5.293161977,-7.648668597,0.153342144,-1.875083616,2.77E-05,-10.49588579,-9.477671674
U1456,C,1,H,5,46,6.46,6.46,460,1018,49660,-5466,-1527,132588,-36688,6158,1218668,10984,-192,522,201146,81101,608,62,227,97,1221,807,106635,-507,5794,12,-85,119,21,0.000835338,-7.08767382,0.977662453,0.040749408,-3.200313958,-1.216448717,0.005053058,-5.287761688,-3.244097059,0.009013119,-4.70907407,-4.66224022,0.000428337,-7.755601429,-6.017111857,0.165053977,-1.801482725,-2.134011633,0.000498905,-7.603094135,-8.551921292,0.000186269,-8.588318999,-7.690476149,0.001001914,-6.905843543,-8.060521404,0.000662198,-7.319945349,-8.220500351,0.087501272,-2.43610195,-4.066609998,0.004754371,-5.348690839,-7.699027722,0.108797474,-2.218267162,5.09E-05,-9.886134632,-9.065906717
U1456,C,1,H,5,48,6.48,6.48,480,430,39980,-6550,-2288,145077,-29935,3186,1331875,7106,154,580,161629,78161,650,74,236,111,1280,548,122762,-954,5401,-207,150,84,56,0.000322853,-8.038313073,0.977440086,0.030017832,-3.505963674,-1.478054308,0.002392116,-6.035576791,-3.582184267,0.005335336,-5.233403505,-4.938456967,0.000435476,-7.739070178,-6.010436538,0.121354481,-2.109039417,-2.372890916,0.000488034,-7.625125919,-8.571298246,0.000177194,-8.638266477,-7.725384441,0.000961051,-6.947482925,-8.084260015,0.00041145,-7.795822995,-8.53091534,0.092172313,-2.384095481,-4.025597697,0.004055185,-5.507758881,-7.843286529,0.108926889,-2.217078367,5.56E-05,-9.798033189,-9.006411812
U1456,C,1,H,5,50,6.5,6.5,500,-360,31141,-6624,-1173,148474,-41285,-1473,1315318,7181,170,539,150181,89301,559,52,213,33,1326,496,130444,-692,5960,-46,19,85,46,-0.000273698,#NUM!,0.977181242,0.023675643,-3.743308462,-1.681197712,-0.001119881,#NUM!,#NUM!,0.005459516,-5.210395091,-4.926336134,0.000409787,-7.799873449,-6.034988899,0.114178472,-2.169992507,-2.42023318,0.000424992,-7.763439546,-8.692945081,0.000161938,-8.728296854,-7.788306671,0.001008121,-6.899666849,-8.05700007,0.000377095,-7.883013093,-8.58778944,0.099172976,-2.310889725,-3.967867637,0.004531224,-5.396763259,-7.7426246,0.112880687,-2.181423882,3.95E-05,-10.1383453,-9.236224582
U1456,C,1,H,5,52,6.52,6.52,520,-218,27113,-6761,-727,152653,-39955,-2043,1187366,5573,121,711,140228,86074,537,28,194,77,1051,549,121497,-805,5081,-93,180,77,48,-0.0001836,#NUM!,0.977220336,0.022834577,-3.77947937,-1.712156393,-0.001720615,#NUM!,#NUM!,0.004693582,-5.361559179,-5.005969375,0.000598804,-7.420575537,-5.881828402,0.118100064,-2.136223018,-2.394004418,0.000452262,-7.701249872,-8.638249262,0.000163387,-8.719389807,-7.782081536,0.000885153,-7.029750596,-8.131160815,0.000462368,-7.679149525,-8.454809235,0.10232481,-2.279603116,-3.943195018,0.00427922,-5.453984595,-7.794518629,0.128564402,-2.051325316,2.36E-05,-10.65504346,-9.585150846
U1456,C,1,H,5,54,6.54,6.54,540,3081,65556,-3715,-1279,108581,-47875,6816,846096,20750,903,1702,219842,79785,626,85,247,57,779,926,56633,-37,6464,107,-32,94,30,0.003641431,-5.615378609,0.978880017,0.07748057,-2.557728089,-0.666459471,0.008055823,-4.821360039,-3.033236874,0.024524404,-3.708086582,-4.134920011,0.002011592,-6.208828798,-5.392525069,0.259831036,-1.347723722,-1.781577015,0.000739869,-7.209037736,-8.205348689,0.000291929,-8.138999771,-7.37644694,0.000920699,-6.990377061,-8.108713963,0.001094438,-6.817513873,-7.892764299,0.066934485,-2.704040974,-4.277906712,0.007639795,-4.874384507,-7.26887931,0.128331773,-2.05313639,0.000100461,-9.205736851,-8.606434095
U1456,C,1,H,5,56,6.56,6.56,560,7107,104324,-2657,-1336,103179,-27909,35542,871654,19081,1170,372,311791,50163,684,91,401,84,1054,1535,37750,65,4216,171,214,166,9,0.008153465,-4.809312342,0.980837788,0.119685104,-2.122891115,-0.294282505,0.040775354,-3.19967746,-2.30007418,0.021890567,-3.821699481,-4.194771286,0.000426775,-7.759253981,-6.018586757,0.357700418,-1.028059465,-1.533293786,0.000784715,-7.150189918,-8.153592032,0.000460045,-7.684186408,-7.05857788,0.001209195,-6.717800106,-7.95331784,0.00176102,-6.341862175,-7.582496697,0.043308469,-3.13940708,-4.621236424,0.004836782,-5.331505745,-7.68344256,0.11837151,-2.133927212,0.000104399,-9.167288329,-8.580469808
U1456,C,1,H,5,58,6.58,6.58,580,6032,93739,-3901,-1416,109319,-31120,32543,908214,18143,848,841,313397,59750,681,113,334,39,1131,1550,44984,-3,4270,234,219,105,30,0.006641606,-5.014401403,0.980181793,0.103212459,-2.270965709,-0.42101955,0.035831863,-3.328917742,-2.358503711,0.019976569,-3.913195222,-4.242971243,0.000925993,-6.984643653,-5.705799107,0.345069554,-1.064009276,-1.561216005,0.000749823,-7.195673006,-8.193594409,0.000367755,-7.90809432,-7.21506712,0.001245301,-6.688377837,-7.936544205,0.001706646,-6.373225103,-7.602954735,0.049530177,-3.005173163,-4.515379556,0.004701535,-5.359866206,-7.709162663,0.120367006,-2.11720982,0.00012442,-8.991847494,-8.461994613
U1456,C,1,H,5,60,6.6,6.6,600,4182,84296,-4535,-2926,93619,-40381,20295,1199808,13513,102,523,247214,75514,626,18,255,79,969,1192,85251,-10,5345,115,-1,81,42,0.003485558,-5.659127222,0.978812383,0.070257908,-2.655582409,-0.750212984,0.016915206,-4.079542273,-2.697861061,0.011262635,-4.486264638,-4.544864211,0.000435903,-7.738090638,-6.010041,0.206044634,-1.579662465,-1.961723836,0.00052175,-7.558321731,-8.512543962,0.000212534,-8.456408557,-7.59828394,0.000807629,-7.12140749,-8.18341441,0.000993492,-6.914284254,-7.955887619,0.071053869,-2.644316977,-4.230808368,0.004454879,-5.413755278,-7.758034662,0.078028318,-2.550683469,1.50E-05,-11.10730034,-9.890559922
U1456,C,1,H,5,62,6.62,6.62,620,3146,81342,-4362,-1384,103837,-34068,17187,1071108,14790,639,683,237039,59477,562,33,230,42,986,1127,83155,-273,6241,317,222,95,29,0.002937145,-5.830317101,0.978574427,0.075941922,-2.577786417,-0.683627395,0.016046001,-4.132295622,-2.721710851,0.013808131,-4.282497629,-4.437519751,0.000637657,-7.357709325,-5.856443025,0.221302614,-1.508224221,-1.906237753,0.00052469,-7.552702335,-8.507601703,0.000214731,-8.446124876,-7.591096676,0.000920542,-6.99054783,-8.108811318,0.001052181,-6.856889671,-7.918449132,0.077634562,-2.55574257,-4.16095859,0.005826677,-5.14530848,-7.51458026,0.096943539,-2.333626544,3.08E-05,-10.38769662,-9.40461153
U1456,C,1,H,5,64,6.64,6.64,640,3476,84413,-4367,-877,93431,-47157,13746,1004975,23227,446,1038,242415,83063,652,54,239,70,848,1190,75079,-130,7117,106,23,130,33,0.003458793,-5.666835737,0.97880077,0.083995124,-2.476996526,-0.597361327,0.013677952,-4.291970072,-2.793899669,0.023112018,-3.767402549,-4.166167663,0.001032862,-6.87542216,-5.661695468,0.241214956,-1.422066811,-1.839319292,0.000648772,-7.340428662,-8.320907008,0.000237817,-8.344009672,-7.519728359,0.000843802,-7.077592588,-8.158435534,0.001184109,-6.738764637,-7.841396173,0.074707331,-2.594177052,-4.191268023,0.007081768,-4.950231656,-7.337665089,0.092968482,-2.375494749,5.37E-05,-9.831489177,-9.029004641
U1456,C,1,H,5,66,6.66,6.66,660,1959,65106,-5279,66,111661,-41784,10701,930461,23097,498,657,238682,76051,597,51,233,52,826,1049,67357,-256,7226,131,248,146,42,0.002105408,-6.163246023,0.978213537,0.069971767,-2.659663451,-0.753705948,0.011500751,-4.465342967,-2.872281555,0.024823179,-3.695977423,-4.128540907,0.000706102,-7.255751423,-5.815272425,0.256520155,-1.36054804,-1.791537663,0.000641617,-7.351518328,-8.330660369,0.000250414,-8.292396988,-7.483656255,0.000887732,-7.026840668,-8.129501865,0.001127398,-6.787842833,-7.87340988,0.072390998,-2.62567333,-4.216105988,0.007766043,-4.85799453,-7.254015239,0.120006105,-2.120212667,5.48E-05,-9.811609809,-9.015580104
U1456,C,1,H,5,68,6.68,6.68,680,2992,65995,-5717,-1264,111465,-28131,16330,1177075,13147,107,413,240899,60706,624,65,247,80,1478,863,100236,-487,4585,-108,-3,110,23,0.002541894,-5.974845766,0.978402928,0.056066946,-2.881208845,-0.94332665,0.013873373,-4.27778392,-2.78748611,0.011169212,-4.494594231,-4.549252241,0.00035087,-7.955095513,-6.097667568,0.204659006,-1.586410068,-1.9669647,0.000530128,-7.542392737,-8.498534412,0.000209842,-8.469154769,-7.607192268,0.001255655,-6.680098004,-7.931823872,0.000733173,-7.218128414,-8.154085165,0.085156851,-2.463260421,-4.088027168,0.003895249,-5.547997721,-7.879779133,0.0946966,-2.357077186,5.52E-05,-9.804155836,-9.010546436
U1456,C,1,H,5,70,6.7,6.7,700,3288,72248,-5970,-2085,99186,-43482,16252,1267594,11326,370,175,247937,78334,613,43,223,84,1388,869,101549,-507,4524,-101,-113,98,43,0.00259389,-5.954596417,0.978425489,0.056996168,-2.86477125,-0.929257712,0.01282114,-4.356659916,-2.823145948,0.008935038,-4.717774927,-4.666823831,0.000138057,-8.8878452,-6.474311892,0.19559654,-1.631701213,-2.002142332,0.000483593,-7.634266237,-8.579337156,0.000175924,-8.645459402,-7.730411576,0.001094988,-6.817012032,-8.00987856,0.000685551,-7.285288048,-8.197893394,0.080111613,-2.524334454,-4.13619015,0.003568966,-5.635479336,-7.95911621,0.078247451,-2.547879019,3.39E-05,-10.29143106,-9.339603393
U1456,C,1,H,5,72,6.72,6.72,720,3749,76895,-5090,-1870,92288,-50887,15510,1227356,12587,-215,543,252225,84752,650,86,238,55,1250,1144,95498,-489,4743,240,175,114,15,0.003054533,-5.791128403,0.978625362,0.062650934,-2.770176686,-0.848294226,0.01263692,-4.371132564,-2.829689032,0.010255378,-4.579953006,-4.594219243,0.000442414,-7.7232635,-6.004053801,0.205502723,-1.582295995,-1.963769299,0.000529594,-7.543400457,-8.499420702,0.000193913,-8.548102146,-7.66236859,0.001018449,-6.88947399,-8.051189122,0.000932085,-6.978086648,-7.997505921,0.077807906,-2.553512236,-4.15919975,0.003864404,-5.555947694,-7.886988964,0.075192528,-2.587703419,7.01E-05,-9.566025524,-8.849737036
U1456,C,1,H,5,74,6.74,6.74,740,1686,59899,-6083,-1956,106299,-39239,11580,1331759,9788,154,383,235606,84464,658,38,206,103,1355,945,113201,-329,5676,-57,-35,64,30,0.001265995,-6.671897044,0.977849315,0.044977357,-3.101596093,-1.131956096,0.008695267,-4.744976432,-2.998703845,0.007349678,-4.913098758,-4.769720426,0.00028759,-8.153976194,-6.177975587,0.17691339,-1.732094985,-2.080118175,0.000494083,-7.612806251,-8.560463098,0.000154683,-8.774135014,-7.820342961,0.001017451,-6.890454449,-8.051748082,0.000709588,-7.250826255,-8.175413966,0.085001115,-2.465090904,-4.089470687,0.004262032,-5.458009145,-7.798168493,0.079818496,-2.528000026,2.85E-05,-10.46442502,-9.456426218
U1456,C,1,H,5,76,6.76,6.76,760,1333,42213,-6472,-1380,129880,-33681,7708,1226763,8092,46,558,210776,76691,700,68,275,30,1467,752,116070,-322,5265,140,152,80,5,0.001086599,-6.824702231,0.977771476,0.034410069,-3.369406042,-1.361174631,0.006283202,-5.069875521,-3.145590723,0.006596221,-5.021258353,-4.8266989,0.000454856,-7.695530589,-5.992855252,0.171814768,-1.761338314,-2.102831468,0.000570607,-7.468809216,-8.433817705,0.000224167,-8.403118453,-7.561039487,0.00119583,-6.728914773,-7.959654312,0.000612995,-7.397153227,-8.27086305,0.094614852,-2.357940815,-4.004972126,0.004291783,-5.451053126,-7.79186008,0.10587212,-2.245523325,5.54E-05,-9.800381846,-9.00799786
U1456,C,1,H,5,78,6.78,6.78,780,1445,53411,-6187,975,134454,-15680,13353,1063424,15415,221,638,223560,54041,547,42,210,58,1102,873,98523,-370,5775,-102,-31,118,17,0.001358818,-6.601139848,0.977889591,0.050225498,-2.991232453,-1.037495856,0.01255661,-4.377508091,-2.832571408,0.014495629,-4.233908109,-4.411922792,0.000599949,-7.418666166,-5.881057398,0.210226589,-1.559569336,-1.946117503,0.000514376,-7.572555646,-8.525062691,0.000197475,-8.529896918,-7.649644956,0.001036275,-6.872122459,-8.041297014,0.000820933,-7.105068893,-8.080336439,0.092646959,-2.378959146,-4.021547183,0.005430571,-5.215710914,-7.578428227,0.126434987,-2.068027037,3.95E-05,-10.13933483,-9.236892811
U1456,C,1,H,5,80,6.8,6.8,800,1462,54674,-4634,-184,117584,-51997,7809,912419,20968,877,857,229227,85546,603,71,230,92,893,965,83988,-516,6326,122,24,122,50,0.001602334,-6.436293953,0.977995253,0.059922031,-2.814711038,-0.886411177,0.008558568,-4.7608224,-3.005867807,0.02298067,-3.773101848,-4.169170054,0.000939261,-6.970416675,-5.700054253,0.251229972,-1.381386535,-1.807722922,0.000660881,-7.321937397,-8.30464394,0.000252077,-8.285775284,-7.479028346,0.000978717,-6.929268012,-8.073875694,0.001057628,-6.851726492,-7.915081191,0.092049815,-2.385425383,-4.026646457,0.006933218,-4.97143119,-7.356890946,0.128870618,-2.048946343,7.78E-05,-9.461174716,-8.778931286
U1456,C,1,H,5,82,6.82,6.82,820,1229,48729,-3750,1336,109020,-12744,7296,609494,14155,862,878,185714,40692,521,52,183,50,593,694,35558,-279,5030,161,407,127,30,0.002016427,-6.206428274,0.978174928,0.079949926,-2.526354769,-0.639607047,0.011970585,-4.425302852,-2.854179419,0.023224183,-3.762561186,-4.163617233,0.001440539,-6.54273779,-5.52735752,0.304701933,-1.188421249,-1.657846784,0.000854807,-7.064634342,-8.078345904,0.000300249,-8.110898231,-7.356806774,0.000972938,-6.935189985,-8.07725181,0.001138649,-6.777912423,-7.866932274,0.058340197,-2.841463939,-4.386278462,0.008252747,-4.797209121,-7.198888951,0.178869685,-1.721097753,8.53E-05,-9.369140665,-8.716780691
U1456,C,1,H,5,84,6.84,6.84,840,4959,85161,-3685,-1945,96556,-41397,23502,1001956,21607,792,689,282421,70918,574,21,299,77,1054,1271,69819,-67,5203,183,164,108,41,0.004949319,-5.308505261,0.97944751,0.08499475,-2.465165786,-0.587235396,0.02345612,-3.752623845,-2.55006124,0.021564819,-3.836692032,-4.202669363,0.000687655,-7.282223376,-5.825961799,0.281869663,-1.266310503,-1.718343368,0.000572879,-7.464835251,-8.430322603,0.000298416,-8.117021074,-7.361086029,0.001051942,-6.857116918,-8.032742355,0.001268519,-6.669905376,-7.796479277,0.069682701,-2.663803189,-4.246175195,0.005192843,-5.260473986,-7.619023858,0.096367505,-2.339586218,2.10E-05,-10.77294221,-9.664767874
U1456,C,1,H,5,86,6.86,6.86,860,4822,87534,-3669,-1499,103823,-27346,27512,1083108,17078,423,452,279279,53393,619,46,222,80,1171,1313,74938,-654,4520,91,24,122,49,0.004452003,-5.414401185,0.979231724,0.080817425,-2.515562676,-0.630370094,0.025400976,-3.672967692,-2.514048694,0.015767587,-4.14979888,-4.36761405,0.000417318,-7.781663064,-6.027635545,0.257849633,-1.355378683,-1.787522623,0.000571503,-7.467239971,-8.432437555,0.000204966,-8.492667862,-7.623625569,0.001081148,-6.82973188,-8.017130145,0.001212252,-6.71527537,-7.826074124,0.06918793,-2.67092886,-4.251794499,0.004173176,-5.479077971,-7.817275812,0.095856554,-2.344902439,4.25E-05,-10.06670385,-9.187845108
U1456,C,1,H,5,88,6.88,6.88,880,4747,86921,-4387,-731,105555,-23483,29417,1064579,16519,464,164,289619,52902,654,59,274,64,1089,1354,69066,-87,5148,159,109,129,-2,0.00445904,-5.412821855,0.979234777,0.081648238,-2.505335035,-0.621616256,0.02763252,-3.588761956,-2.47597928,0.015516932,-4.165823461,-4.376055799,0.000154052,-8.778223546,-6.430046668,0.272050266,-1.301768429,-1.745883539,0.000614327,-7.394982622,-8.368887216,0.000257379,-8.264961867,-7.464481849,0.00102294,-6.885074851,-8.048681172,0.001271864,-6.66727152,-7.794761213,0.06487635,-2.735272126,-4.302535598,0.004835714,-5.331726405,-7.683642677,0.099151871,-2.311102551,5.54E-05,-9.80055253,-9.008113123
U1456,C,1,H,5,90,6.9,6.9,900,3602,74410,-3714,-705,112086,-27499,24555,1065606,15128,744,413,269757,57730,647,98,237,40,1205,1245,76422,-562,4629,76,194,147,46,0.003380236,-5.689809684,0.978766684,0.069828811,-2.661708589,-0.755456381,0.023043226,-3.770383431,-2.558090349,0.014196617,-4.254751599,-4.422903142,0.000387573,-7.855606616,-6.057493952,0.253148912,-1.373777377,-1.801812888,0.000607166,-7.406707915,-8.379199611,0.000222409,-8.410994068,-7.566543754,0.001130812,-6.784819363,-7.991525519,0.001168349,-6.7521634,-7.850136186,0.071716939,-2.635028318,-4.223483331,0.004344007,-5.438958068,-7.780891072,0.105185219,-2.252032497,9.20E-05,-9.294086731,-8.666096769
U1456,C,1,H,5,92,6.92,6.92,920,2723,63543,-4964,250,146155,-15089,21563,880789,15350,508,540,243155,47955,621,40,265,62,1206,1151,85353,-606,4737,396,-50,83,32,0.003091546,-5.779083883,0.978641422,0.072143272,-2.629101255,-0.727547764,0.024481459,-3.709839214,-2.530718309,0.017427556,-4.049702623,-4.314883342,0.000613087,-7.397004236,-5.872310311,0.276064983,-1.287118997,-1.734505325,0.00070505,-7.257242294,-8.247744597,0.000300867,-8.10884355,-7.355370757,0.001369227,-6.593508998,-7.88245948,0.001306783,-6.640186967,-7.777093959,0.096905161,-2.334022499,-3.986110142,0.005378133,-5.225414073,-7.587228023,0.16593645,-1.796150394,4.54E-05,-9.999693922,-9.142593305
