FileName,Site,Hole,Core,Type,Section,Interval,Depth (CSF-A),Depth (CCSF),Core_ID , Section_ID , Depth , LiveTime , RealTime , MeasurementDate , MeasurementTime , Sample_ID , User_ID,Al_Area,Si_Area,P_Area,S_Area,Cl_Area,Ar_Area,K_Area,Ca_Area,Ti_Area,Cr_Area,Mn_Area,Fe_Area,Rh_Area,Ba_Area
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-1\Run 1 at  10kV\U1456C-4H-1 1140.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,C,4,H,1,114,19.44,20.91,0,0,1140,15,16,10/21/2015 14:26,,1140,,631,18437,-1016,447,43133,9332,-366,170234,10560,400,410,90058,23546,-1509
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-1\Run 1 at  10kV\U1456C-4H-1 1180.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,C,4,H,1,118,19.48,20.95,0,0,1180,15,18,10/21/2015 14:26,,1180,,5171,85686,-2015,-421,63886,-27884,34165,657715,24518,1727,680,339709,50498,-3844
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-1\Run 1 at  10kV\U1456C-4H-1 1200.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,C,4,H,1,120,19.5,20.97,0,0,1200,15,18,10/21/2015 14:27,,1200,,7539,108893,-2745,-391,62986,-13385,34610,697731,28913,1344,767,325850,34038,-4249
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-1\Run 1 at  10kV\U1456C-4H-1 1220.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,C,4,H,1,122,19.52,20.99,0,0,1220,15,18,10/21/2015 14:27,,1220,,7244,104114,-2103,-824,55192,-35837,26216,712987,24729,970,835,279559,53489,-4361
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-1\Run 1 at  10kV\U1456C-4H-1 1240.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,C,4,H,1,124,19.54,21.01,0,0,1240,15,17,10/21/2015 14:28,,1240,,3681,79194,-2529,736,70219,-18472,15809,530156,19798,677,828,217001,38947,-3283
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-1\Run 1 at  10kV\U1456C-4H-1 1260.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,C,4,H,1,126,19.56,21.03,0,0,1260,15,17,10/21/2015 14:28,,1260,,1255,42979,-4026,1123,63116,-23243,165,646711,12408,506,706,148556,57245,-2185
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-1\Run 1 at  10kV\U1456C-4H-1 1280.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,C,4,H,1,128,19.58,21.05,0,0,1280,15,16,10/21/2015 14:29,,1280,,661,28575,-2372,875,46102,-2317,-255,453878,13929,599,585,114221,31129,-2193
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-1\Run 1 at  10kV\U1456C-4H-1 1300.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,C,4,H,1,130,19.6,21.07,0,0,1300,15,17,10/21/2015 14:29,,1300,,4741,69125,-2380,-417,59598,-10882,22783,600419,17956,1150,698,250021,29320,-3424
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-1\Run 1 at  10kV\U1456C-4H-1 1320.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,C,4,H,1,132,19.62,21.09,0,0,1320,15,18,10/21/2015 14:30,,1320,,6951,100887,-2607,-627,78557,-16150,37567,772596,24874,1059,750,327498,30170,-4518
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-1\Run 1 at  10kV\U1456C-4H-1 1340.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,C,4,H,1,134,19.64,21.11,0,0,1340,15,18,10/21/2015 14:30,,1340,,6977,106925,-2922,-705,70623,-20614,34328,679970,23644,1057,902,306736,38846,-3859
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-1\Run 1 at  10kV\U1456C-4H-1 1360.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,C,4,H,1,136,19.66,21.13,0,0,1360,15,17,10/21/2015 14:31,,1360,,3897,66954,-2405,315,50436,-5829,19330,479006,17698,793,734,208884,23808,-3335
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-1\Run 1 at  10kV\U1456C-4H-1 1380.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,C,4,H,1,138,19.68,21.15,0,0,1380,15,17,10/21/2015 14:31,,1380,,5811,82079,-1840,-17,69433,-19305,29858,548325,20523,898,472,304119,32172,-3394
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-1\Run 1 at  10kV\U1456C-4H-1 1400.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,C,4,H,1,140,19.7,21.17,0,0,1400,15,17,10/21/2015 14:31,,1400,,5982,78622,-2028,-1,77077,-12824,32726,568682,20662,1130,1073,322419,29838,-4038
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-1\Run 1 at  10kV\U1456C-4H-1 1420.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,C,4,H,1,142,19.72,21.19,0,0,1420,15,18,10/21/2015 14:32,,1420,,7638,96161,-2596,-504,75513,-11951,41763,620541,23386,1276,1231,348812,26794,-4233
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-1\Run 1 at  10kV\U1456C-4H-1 1440.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,C,4,H,1,144,19.74,21.21,0,0,1440,15,18,10/21/2015 14:32,,1440,,7374,92513,-1683,-724,81100,-9752,42045,607762,21690,938,144,341466,27146,-4066
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-1\Run 1 at  10kV\U1456C-4H-1 1460.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,C,4,H,1,146,19.76,21.23,0,0,1460,15,17,10/21/2015 14:33,,1460,,4223,60897,-1609,-1053,50524,-17611,22788,483581,14593,934,504,244338,34547,-2739
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-1\Run 1 at  10kV\U1456C-4H-1 1480.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,C,4,H,1,148,19.78,21.25,0,0,1480,15,17,10/21/2015 14:33,,1480,,5718,71893,-1817,-934,51161,-21151,25653,596636,17421,1147,309,281939,39997,-2800
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-2\Run 1 at  10kV\U1456C-4H-2   40.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,C,4,H,2,4,19.84,21.31,0,0,40,15,18,10/21/2015 15:15,,40,,6277,99281,-3367,-1761,93906,-40915,29318,899088,25564,1003,600,357806,70892,-4397
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-2\Run 1 at  10kV\U1456C-4H-2   60.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,C,4,H,2,6,19.86,21.33,0,0,60,15,18,10/21/2015 15:15,,60,,5457,113471,-2669,231,95959,-28406,23165,631185,37395,1173,1570,315468,57450,-6444
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-2\Run 1 at  10kV\U1456C-4H-2   80.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,C,4,H,2,8,19.88,21.35,0,0,80,15,17,10/21/2015 15:15,,80,,5431,113732,-2199,78,104174,-12571,23595,496200,34498,1124,1210,275553,37527,-5545
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-2\Run 1 at  10kV\U1456C-4H-2  100.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,C,4,H,2,10,19.9,21.37,0,0,100,15,18,10/21/2015 15:16,,100,,4099,92592,-2720,1596,107169,-33774,17304,594081,36859,1287,903,300623,61341,-6083
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-2\Run 1 at  10kV\U1456C-4H-2  120.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,C,4,H,2,12,19.92,21.39,0,0,120,15,18,10/21/2015 15:16,,120,,10132,128342,-1291,-2599,87184,-38288,45966,806346,27162,1410,328,435172,63425,-5249
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-2\Run 1 at  10kV\U1456C-4H-2  140.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,C,4,H,2,14,19.94,21.41,0,0,140,15,18,10/21/2015 15:17,,140,,10234,130353,-1612,-2077,87548,-34208,48351,826448,27779,1219,991,428616,57591,-4682
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-2\Run 1 at  10kV\U1456C-4H-2  160.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,C,4,H,2,16,19.96,21.43,0,0,160,15,18,10/21/2015 15:17,,160,,10461,129328,-1897,-1537,75951,-41147,42403,811583,27771,1399,772,395391,70308,-5379
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-2\Run 1 at  10kV\U1456C-4H-2  180.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,C,4,H,2,18,19.98,21.45,0,0,180,15,18,10/21/2015 15:18,,180,,8923,125435,-2642,-1892,73222,-38766,35815,851016,23578,543,1010,338711,69543,-4119
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-2\Run 1 at  10kV\U1456C-4H-2  200.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,C,4,H,2,20,20,21.47,0,0,200,15,18,10/21/2015 15:18,,200,,8976,121426,-1915,-1914,92274,-33709,43448,863816,26261,670,661,408142,52464,-4455
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-2\Run 1 at  10kV\U1456C-4H-2  220.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,C,4,H,2,22,20.02,21.49,0,0,220,15,18,10/21/2015 15:19,,220,,7836,122806,-3476,-1180,85920,-28185,40251,878710,29687,1161,635,395210,59529,-5153
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-2\Run 1 at  10kV\U1456C-4H-2  240.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,C,4,H,2,24,20.04,21.51,0,0,240,15,18,10/21/2015 15:19,,240,,5073,97237,-8106,19017,64404,-26256,27412,760289,24927,909,387,398336,60590,-4755
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-2\Run 1 at  10kV\U1456C-4H-2  260.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,C,4,H,2,26,20.06,21.53,0,0,260,15,19,10/21/2015 15:20,,260,,7751,117179,-3092,-1661,85301,-37597,38423,940050,27013,1139,522,417935,70298,-4873
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-2\Run 1 at  10kV\U1456C-4H-2  280.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,C,4,H,2,28,20.08,21.55,0,0,280,15,18,10/21/2015 15:20,,280,,6934,109788,-3028,-1472,95042,-35448,34156,882251,29329,1296,1138,354572,62896,-5815
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-2\Run 1 at  10kV\U1456C-4H-2  300.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,C,4,H,2,30,20.1,21.57,0,0,300,15,18,10/21/2015 15:21,,300,,9145,124264,-2251,-1876,73019,-35874,37004,806710,30236,1540,356,364477,64632,-5441
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-2\Run 1 at  10kV\U1456C-4H-2  320.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,C,4,H,2,32,20.12,21.59,0,0,320,15,19,10/21/2015 15:21,,320,,10988,138008,-1740,-1868,79808,-32054,49892,886374,29454,848,988,433159,53821,-5387
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-2\Run 1 at  10kV\U1456C-4H-2  340.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,C,4,H,2,34,20.14,21.61,0,0,340,15,18,10/21/2015 15:22,,340,,9039,132298,-1894,-2088,79744,-27748,44837,817351,28496,1131,1062,362926,55360,-4771
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-2\Run 1 at  10kV\U1456C-4H-2  360.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,C,4,H,2,36,20.16,21.63,0,0,360,15,18,10/21/2015 15:22,,360,,11297,138652,-1395,-2741,73112,-44521,50713,809781,28562,1006,425,445529,70741,-4617
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-2\Run 1 at  10kV\U1456C-4H-2  380.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,C,4,H,2,38,20.18,21.65,0,0,380,15,18,10/21/2015 15:23,,380,,8572,122601,-2376,-1607,86386,-33934,40720,814376,28978,1437,585,398966,59207,-5090
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-2\Run 1 at  10kV\U1456C-4H-2  400.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,C,4,H,2,40,20.2,21.67,0,0,400,15,18,10/21/2015 15:23,,400,,5446,95852,-3022,-757,72848,-44643,23207,757299,22233,930,898,283725,68134,-3903
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-2\Run 1 at  10kV\U1456C-4H-2  420.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,C,4,H,2,42,20.22,21.69,0,0,420,15,17,10/21/2015 15:24,,420,,3543,83939,-4032,5315,96777,-11274,19413,509143,25543,1554,682,283334,40541,-4206
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-2\Run 1 at  10kV\U1456C-4H-2  440.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,C,4,H,2,44,20.24,21.71,0,0,440,15,18,10/21/2015 15:24,,440,,10370,129945,-1911,-3218,66953,-56230,41906,847148,26907,1382,733,440689,77517,-5021
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-2\Run 1 at  10kV\U1456C-4H-2  460.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,C,4,H,2,46,20.26,21.73,0,0,460,15,18,10/21/2015 15:24,,460,,8115,114480,-1771,-2428,81744,-40203,40807,827332,24777,684,709,405077,69952,-4343
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-2\Run 1 at  10kV\U1456C-4H-2  480.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,C,4,H,2,48,20.28,21.75,0,0,480,15,18,10/21/2015 15:25,,480,,8038,118216,-1807,-966,86895,-20405,34176,710790,22634,905,485,310192,46459,-4076
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-2\Run 1 at  10kV\U1456C-4H-2  500.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,C,4,H,2,50,20.3,21.77,0,0,500,15,18,10/21/2015 15:25,,500,,7658,111899,-1965,-1371,101093,-21702,44227,773866,28296,1258,1023,412286,44638,-5158
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-2\Run 1 at  10kV\U1456C-4H-2  520.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,C,4,H,2,52,20.32,21.79,0,0,520,15,18,10/21/2015 15:26,,520,,7530,111797,-2377,-1592,91513,-45830,36230,718700,33230,1460,574,417969,71373,-5582
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-2\Run 1 at  10kV\U1456C-4H-2  540.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,C,4,H,2,54,20.34,21.81,0,0,540,15,18,10/21/2015 15:26,,540,,8098,125448,-1844,-469,79288,-24756,36220,670523,32708,1345,965,335207,53042,-6011
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-2\Run 1 at  10kV\U1456C-4H-2  560.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,C,4,H,2,56,20.36,21.83,0,0,560,15,18,10/21/2015 15:27,,560,,8231,120856,-1627,-2384,78386,-29585,41090,843231,27733,981,650,387027,53903,-5063
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-2\Run 1 at  10kV\U1456C-4H-2  580.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,C,4,H,2,58,20.38,21.85,0,0,580,15,18,10/21/2015 15:27,,580,,7684,114272,-2094,-1298,96334,-24807,37058,825266,29675,762,845,376042,53287,-5425
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-2\Run 1 at  10kV\U1456C-4H-2  600.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,C,4,H,2,60,20.4,21.87,0,0,600,15,17,10/21/2015 15:28,,600,,6455,110132,-2080,-765,68566,-19743,28738,633650,25652,738,752,266145,47449,-3556
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-2\Run 1 at  10kV\U1456C-4H-2  620.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,C,4,H,2,62,20.42,21.89,0,0,620,15,18,10/21/2015 15:28,,620,,7890,115761,-2103,-714,69623,-26221,31289,714087,32046,1018,974,318172,49924,-5218
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-2\Run 1 at  10kV\U1456C-4H-2  640.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,C,4,H,2,64,20.44,21.91,0,0,640,15,18,10/21/2015 15:29,,640,,10414,132108,-1056,-1911,87547,-34527,48948,793354,32351,1069,949,449724,52552,-5695
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-2\Run 1 at  10kV\U1456C-4H-2  660.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,C,4,H,2,66,20.46,21.93,0,0,660,15,18,10/21/2015 15:29,,660,,9272,132902,-2384,-1523,73679,-35607,37601,827768,30324,1704,818,358337,68338,-5521
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-2\Run 1 at  10kV\U1456C-4H-2  680.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,C,4,H,2,68,20.48,21.95,0,0,680,15,18,10/21/2015 15:30,,680,,8935,120966,-2395,-1157,68690,-38890,32576,717659,26371,910,578,323679,60388,-4226
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-2\Run 1 at  10kV\U1456C-4H-2  700.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,C,4,H,2,70,20.5,21.97,0,0,700,15,18,10/21/2015 15:30,,700,,9874,135562,-2390,-1576,77393,-22566,42850,875974,30266,634,1029,388800,54766,-5107
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-2\Run 1 at  10kV\U1456C-4H-2  720.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,C,4,H,2,72,20.52,21.99,0,0,720,15,18,10/21/2015 15:31,,720,,9762,123293,-2059,-1953,83630,-34783,43901,894567,25114,901,312,413887,57100,-4464
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-2\Run 1 at  10kV\U1456C-4H-2  740.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,C,4,H,2,74,20.54,22.01,0,0,740,15,18,10/21/2015 15:31,,740,,8938,121233,-2510,-1492,76797,-31725,40035,820021,26571,849,680,376718,56791,-4832
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-2\Run 1 at  10kV\U1456C-4H-2  760.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,C,4,H,2,76,20.56,22.03,0,0,760,15,18,10/21/2015 15:32,,760,,9575,121960,-2081,-1217,77160,-30077,43579,742329,28257,1411,1498,399858,50404,-4873
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-2\Run 1 at  10kV\U1456C-4H-2  780.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,C,4,H,2,78,20.58,22.05,0,0,780,15,18,10/21/2015 15:32,,780,,9380,117739,-1354,-2402,87396,-33406,46577,789982,27074,1130,733,434172,53226,-4991
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-2\Run 1 at  10kV\U1456C-4H-2  800.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,C,4,H,2,80,20.6,22.07,0,0,800,15,18,10/21/2015 15:33,,800,,9060,124458,-1960,-1795,77914,-39731,42764,774715,29623,1112,468,392080,63045,-5363
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-2\Run 1 at  10kV\U1456C-4H-2  820.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,C,4,H,2,82,20.62,22.09,0,0,820,15,18,10/21/2015 15:33,,820,,8709,115371,-1627,-1721,81032,-37945,41663,753477,29106,1036,919,418473,63417,-5033
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-2\Run 1 at  10kV\U1456C-4H-2  840.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,C,4,H,2,84,20.64,22.11,0,0,840,15,18,10/21/2015 15:34,,840,,8158,111674,-2453,-1402,86792,-31963,41683,797370,27957,1288,735,404689,52798,-5186
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-2\Run 1 at  10kV\U1456C-4H-2  860.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,C,4,H,2,86,20.66,22.13,0,0,860,15,18,10/21/2015 15:34,,860,,7624,111847,-2758,-1547,75146,-42914,32211,758664,29930,1049,930,344311,66534,-4937
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-2\Run 1 at  10kV\U1456C-4H-2  880.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,C,4,H,2,88,20.68,22.15,0,0,880,15,18,10/21/2015 15:35,,880,,8844,119927,-2122,-551,74467,-23781,42119,729956,26904,1027,710,371166,45450,-5164
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-2\Run 1 at  10kV\U1456C-4H-2  900.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,C,4,H,2,90,20.7,22.17,0,0,900,15,18,10/21/2015 15:35,,900,,7913,110840,-2326,-1293,96001,-30086,44317,789393,26409,1020,778,415593,53525,-4423
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-2\Run 1 at  10kV\U1456C-4H-2  920.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,C,4,H,2,92,20.72,22.19,0,0,920,15,18,10/21/2015 15:35,,920,,9002,115536,-2139,-1805,86062,-36243,44576,818726,26433,715,802,394470,58181,-4918
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-2\Run 1 at  10kV\U1456C-4H-2  940.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,C,4,H,2,94,20.74,22.21,0,0,940,15,18,10/21/2015 15:36,,940,,9098,127588,-2307,-2035,85809,-28188,42788,874158,26915,840,765,377722,58239,-4669
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-2\Run 1 at  10kV\U1456C-4H-2  960.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,C,4,H,2,96,20.76,22.23,0,0,960,15,18,10/21/2015 15:36,,960,,9018,116880,-2549,-1655,98238,-20038,49681,791346,28215,1139,1067,438242,46909,-5231
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-2\Run 1 at  10kV\U1456C-4H-2  980.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,C,4,H,2,98,20.78,22.25,0,0,980,15,18,10/21/2015 15:37,,980,,8142,113465,-1902,-1123,100391,-11640,40872,788431,27580,971,893,357291,38350,-4648
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-2\Run 1 at  10kV\U1456C-4H-2 1000.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,C,4,H,2,100,20.8,22.27,0,0,1000,15,18,10/21/2015 15:37,,1000,,6444,94653,-3061,-1708,91624,-30449,35501,868073,22439,1180,486,386840,59804,-4028
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-2\Run 1 at  10kV\U1456C-4H-2 1020.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,C,4,H,2,102,20.82,22.29,0,0,1020,15,18,10/21/2015 15:38,,1020,,6474,101933,-2968,-1865,97936,-25423,38785,893126,24272,667,940,382780,51490,-4316
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-2\Run 1 at  10kV\U1456C-4H-2 1040.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,C,4,H,2,104,20.84,22.31,0,0,1040,15,18,10/21/2015 15:38,,1040,,8087,111222,-2738,-1568,76428,-32214,31964,860993,22959,1235,1231,337780,58609,-4283
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-2\Run 1 at  10kV\U1456C-4H-2 1060.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,C,4,H,2,106,20.86,22.33,0,0,1060,15,18,10/21/2015 15:39,,1060,,6754,102358,-2519,-1565,95656,-36229,32557,932105,23700,800,478,388077,62944,-4033
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-2\Run 1 at  10kV\U1456C-4H-2 1080.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,C,4,H,2,108,20.88,22.35,0,0,1080,15,19,10/21/2015 15:39,,1080,,7654,105655,-2859,-1552,96065,-20111,37164,966953,25378,1322,732,389150,54548,-4923
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-2\Run 1 at  10kV\U1456C-4H-2 1100.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,C,4,H,2,110,20.9,22.37,0,0,1100,15,18,10/21/2015 15:40,,1100,,6809,105339,-2979,-2096,81100,-32878,31548,1021403,22284,935,756,356610,59666,-4187
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-2\Run 1 at  10kV\U1456C-4H-2 1120.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,C,4,H,2,112,20.92,22.39,0,0,1120,15,18,10/21/2015 15:40,,1120,,5018,94922,-3745,-1702,82001,-42057,18753,901149,21778,717,972,258335,71240,-3748
C:\_XRF Data\__Kulhanek_Oct_2015\U1456C-4H-2\Run 1 at  10kV\U1456C-4H-2 1140.0mm  15s  10kV 800uA No-Filter   0.0mm Run1 Rep0.wax,U1456,C,4,H,2,114,20.94,22.41,0,0,1140,15,17,10/21/2015 15:41,,1140,,4231,86111,-2710,-86,99813,-20175,21388,651052,20067,880,1116,254402,44814,-3263
